name,id,lat,lon,capacity,number,geometry,index_right,FID,lsoa11cd,lsoa11nm,IMDRank,IMDDecil,Shape__Are,Shape__Len,LSOA Code,LSOA Name,Mid-2020 population,Area Sq Km,People per Sq Km
"Fournier Street, Whitechapel",508,51.519362,-0.074431,18,36.0,POINT (-0.074431 51.519362),4982,4983,E01004306,Tower Hamlets 015A,5304,2,308290.0585289,3405.0845348776,E01004306,Tower Hamlets 015A,1591,0.12,13062
"Fore Street, Guildhall",509,51.517842,-0.090075,19,12.0,POINT (-0.090075 51.517842),1,2,E01000002,City of London 001B,30379,10,583453.103057861,3910.31435668285,E01000002,City of London 001B,1678,0.23,7347
"Westferry DLR, Limehouse",510,51.509303,-0.025996,41,56.0,POINT (-0.025996 51.509303),4957,4958,E01004277,Tower Hamlets 033A,27157,9,1119673.10904694,7071.32512495958,E01004277,Tower Hamlets 033A,1860,0.43,4318
"Sutton Street, Shadwell",511,51.511066,-0.053558,33,45.0,POINT (-0.053558 51.511066),4978,4979,E01004302,Tower Hamlets 025C,10599,4,126656.290885925,2467.36859493737,E01004302,Tower Hamlets 025C,2366,0.05,47510
"Pritchard's Road, Bethnal Green",512,51.532091,-0.06142,30,52.0,POINT (-0.06142 51.532091),4887,4888,E01004202,Tower Hamlets 005B,10499,4,282306.353908539,2715.57059329871,E01004202,Tower Hamlets 005B,2055,0.11,18316
"Watney Market, Stepney",513,51.5142228,-0.055656,51,35.0,POINT (-0.055656 51.5142228),4975,4976,E01004298,Tower Hamlets 022A,3911,2,235604.930252075,2584.5258885135,E01004298,Tower Hamlets 022A,1753,0.09,19096
"Portman Square, Marylebone",514,51.516204,-0.155525,17,21.0,POINT (-0.155525 51.516204),5377,5378,E01004714,Westminster 011B,24181,8,873229.905105591,4841.10927854841,E01004714,Westminster 011B,2629,0.34,7737
"Russell Gardens, Olympia",515,51.500088,-0.211316,24,16.0,POINT (-0.211316 51.500088),1806,1807,E01002866,Kensington and Chelsea 009B,13786,5,401540.983978271,3146.31477357852,E01002866,Kensington and Chelsea 009B,1659,0.16,10540
"Chrisp Street Market, Poplar",516,51.5112,-0.014438,18,35.0,POINT (-0.014438 51.5112),4928,4929,E01004247,Tower Hamlets 020C,3824,2,310825.476847172,2924.16419999751,E01004247,Tower Hamlets 020C,2765,0.12,23235
"Ford Road, Old Ford",517,51.532513,-0.033085,17,30.0,POINT (-0.033085 51.532513),4909,4910,E01004228,Tower Hamlets 003A,12849,4,322369.788749695,4060.03002918573,E01004228,Tower Hamlets 003A,2190,0.13,17285
"Antill Road, Mile End",518,51.528224,-0.037471,30,60.0,POINT (-0.037471 51.528224),4911,4912,E01004230,Tower Hamlets 003B,9165,3,409901.971265793,2846.41362859171,E01004230,Tower Hamlets 003B,2299,0.16,14560
"Teviot Street, Poplar",519,51.518811,-0.011662,33,18.0,POINT (-0.011662 51.518811),4929,4930,E01004248,Tower Hamlets 018C,3465,2,272830.055156231,4234.82965481597,E01004248,Tower Hamlets 018C,1909,0.11,17858
"Bancroft Road, Bethnal Green",520,51.526041,-0.047218,21,45.0,POINT (-0.047218 51.526041),4940,4941,E01004259,Tower Hamlets 007A,10040,4,340633.667964935,3831.12789461547,E01004259,Tower Hamlets 007A,1865,0.13,13991
"Driffield Road, Old Ford",521,51.534137,-0.037366,19,66.0,POINT (-0.037366 51.534137),4915,4916,E01004234,Tower Hamlets 003E,11218,4,1487152.05014229,6692.12364047172,E01004234,Tower Hamlets 003E,2285,0.57,3987
"Clinton Road, Mile End",522,51.525941,-0.036017,36,42.0,POINT (-0.036017 51.525941),4913,4914,E01004232,Tower Hamlets 003C,13752,5,490812.967632294,3448.65152595237,E01004232,Tower Hamlets 003C,1915,0.19,9907
"Langdon Park, Poplar",523,51.51549,-0.013475,24,61.0,POINT (-0.013475 51.51549),4930,4931,E01004249,Tower Hamlets 018D,3447,2,470834.886273384,4720.58082040208,E01004249,Tower Hamlets 018D,2581,0.18,14166
"Lancaster Gate , Bayswater",524,51.511654,-0.179668,38,84.0,POINT (-0.179668 51.511654),5358,5359,E01004694,Westminster 016C,26491,9,266979.419326782,2413.56803783857,E01004694,Westminster 016C,2283,0.1,22317
"Blythe Road, Olympia",525,51.496927,-0.21350087,24,0.0,POINT (-0.21350087 51.496927),2709,2710,E01001866,Hammersmith and Fulham 012A,19847,7,389764.393707275,4617.87929555121,E01001866,Hammersmith and Fulham 012A,1530,0.15,10207
"Lancaster Drive, Blackwall",526,51.503143,-0.008428,27,29.0,POINT (-0.008428 51.503143),32626,32627,E01032780,Tower Hamlets 028I,17778,6,908750.2114048,5617.66512424275,E01032780,Tower Hamlets 028I,1896,0.35,5380
"Hansard Mews, Holland Park",527,51.503802,-0.215808,20,27.0,POINT (-0.215808 51.503802),1809,1810,E01002869,Kensington and Chelsea 009E,14640,5,261380.431640625,2413.26632521838,E01002869,Kensington and Chelsea 009E,1541,0.1,15197
"Clarges Street, Mayfair",528,51.507326,-0.145827,16,3.0,POINT (-0.145827 51.507326),5422,5423,E01004761,Westminster 018D,26464,9,1338865.20498657,8964.75189306137,E01004761,Westminster 018D,2356,0.52,4530
"Manresa Road, Chelsea",529,51.486892,-0.170983,18,19.0,POINT (-0.170983 51.486892),1850,1851,E01002910,Kensington and Chelsea 019C,17632,6,362675.987411499,2872.77922724612,E01002910,Kensington and Chelsea 019C,1530,0.14,10752
"Newby Place, Poplar",530,51.508896,-0.012413,18,32.0,POINT (-0.012413 51.508896),4938,4939,E01004257,Tower Hamlets 024D,6674,3,319381.544509888,3265.49241303624,E01004257,Tower Hamlets 024D,2406,0.13,19141
"Twig Folly Bridge, Mile End",531,51.530326,-0.042744,21,47.0,POINT (-0.042744 51.530326),32632,32633,E01032786,Tower Hamlets 010F,9758,3,143525.021471024,2050.97070698735,E01032786,Tower Hamlets 010F,1749,0.06,30000
"Jubilee Plaza, Canary Wharf",532,51.50357,-0.020068,63,340.0,POINT (-0.020068 51.50357),32617,32618,E01032771,Tower Hamlets 033B,20860,7,910288.661981583,5718.40412771809,E01032771,Tower Hamlets 033B,1852,0.35,5272
"Wellington Row, Bethnal Green",533,51.528222,-0.069743,33,54.0,POINT (-0.069743 51.528222),4990,4991,E01004314,Tower Hamlets 006B,13053,4,215011.485607147,2898.45946124547,E01004314,Tower Hamlets 006B,1196,0.08,14358
"Goldsmith's Row, Haggerston",534,51.531864,-0.066035,27,48.0,POINT (-0.066035 51.531864),2622,2623,E01001774,Hackney 024B,8923,3,463938.085079193,4417.00888941073,E01001774,Hackney 024B,2252,0.18,12539
"Gloucester Avenue, Camden Town",535,51.537349,-0.147154,24,74.0,POINT (-0.147154 51.537349),844,845,E01000862,Camden 018E,23485,8,437992.11630249,3694.64371012485,E01000862,Camden 018E,1993,0.17,11724
"Queensbridge Road, Haggerston",536,51.53385,-0.06992,35,37.0,POINT (-0.06992 51.53385),2622,2623,E01001774,Hackney 024B,8923,3,463938.085079193,4417.00888941073,E01001774,Hackney 024B,2252,0.18,12539
"Old Montague Street, Whitechapel",537,51.51793,-0.067937,18,55.0,POINT (-0.067937 51.51793),4985,4986,E01004309,Tower Hamlets 015D,4749,2,335950.846508026,4897.4003286965,E01004309,Tower Hamlets 015D,3471,0.13,27374
"Naval Row, Blackwall",538,51.508981,-0.00699,21,30.0,POINT (-0.00699 51.508981),32623,32624,E01032777,Tower Hamlets 028F,15657,5,291641.711189866,3043.86048753533,E01032777,Tower Hamlets 028F,1668,0.12,14392
"Hoxton Station, Hoxton",539,51.531091,-0.075901,22,31.0,POINT (-0.075901 51.531091),2625,2626,E01001777,Hackney 027B,6154,2,404142.874317169,4851.00853254544,E01001777,Hackney 027B,2389,0.15,15473
"Albany Street, The Regent's Park",540,51.528302,-0.144466,27,68.0,POINT (-0.144466 51.528302),928,929,E01000946,Camden 021B,19148,6,1246083.88861847,9000.03984715975,E01000946,Camden 021B,2339,0.49,4780
"Green Park Station, Mayfair",541,51.506613,-0.142844,28,158.0,POINT (-0.142844 51.506613),5399,5400,E01004736,Westminster 018C,24862,8,3073166.35762024,11771.4038600084,E01004736,Westminster 018C,2155,1.19,1810
"Salmon Lane, Limehouse",542,51.514115,-0.033828,33,35.0,POINT (-0.033828 51.514115),4935,4936,E01004254,Tower Hamlets 023B,15458,5,430045.358375549,4522.62677672933,E01004254,Tower Hamlets 023B,3517,0.17,20615
"Lansdowne Walk, Ladbroke Grove",543,51.509591,-0.204666,21,11.0,POINT (-0.204666 51.509591),1815,1816,E01002875,Kensington and Chelsea 007E,18986,6,409951.248428345,3416.26871051647,E01002875,Kensington and Chelsea 007E,1362,0.16,8528
"Percival Street, Finsbury",544,51.526153,-0.102208,22,29.0,POINT (-0.102208 51.526153),1666,1667,E01002723,Islington 022C,8750,3,266774.371986389,2639.18859559353,E01002723,Islington 022C,2075,0.1,20244
"Arlington Road, Camden Town",545,51.539957,-0.145246,24,58.0,POINT (-0.145246 51.539957),845,846,E01000863,Camden 021A,6114,2,421541.542396545,3726.27669971424,E01000863,Camden 021A,2003,0.16,12410
"New Fetter Lane, Holborn",546,51.517428,-0.107987,21,17.0,POINT (-0.107987 51.517428),32593,32594,E01032740,City of London 001G,18089,6,1648997.79118347,6600.51920623275,E01032740,City of London 001G,1742,0.64,2733
"East India DLR, Blackwall",547,51.509474,-0.002275,51,123.0,POINT (-0.002275 51.509474),32623,32624,E01032777,Tower Hamlets 028F,15657,5,291641.711189866,3043.86048753533,E01032777,Tower Hamlets 028F,1668,0.12,14392
"Westminster Bridge Road, Elephant & Castle",548,51.498386,-0.107913,26,14.0,POINT (-0.107913 51.498386),32441,32442,E01032584,Southwark 034E,8963,3,223172.122665405,3274.6226659559,E01032584,Southwark 034E,1348,0.09,15530
"Gaywood  Street, Elephant & Castle",549,51.49605,-0.104193,45,13.0,POINT (-0.104193 51.49605),4634,4635,E01003932,Southwark 034B,4581,2,316960.516685486,3477.88009218226,E01003932,Southwark 034B,1555,0.12,12715
"Harford Street, Mile End",550,51.521564,-0.039264,23,57.0,POINT (-0.039264 51.521564),4945,4946,E01004264,Tower Hamlets 010C,6140,2,158745.175960541,2363.75240281856,E01004264,Tower Hamlets 010C,1596,0.06,26250
"Import Dock, Canary Wharf",551,51.505772,-0.016460175,39,76.0,POINT (-0.016460175 51.505772),4957,4958,E01004277,Tower Hamlets 033A,27157,9,1119673.10904694,7071.32512495958,E01004277,Tower Hamlets 033A,1860,0.43,4318
"Watney Street, Shadwell",552,51.511542,-0.056667,27,19.0,POINT (-0.056667 51.511542),4978,4979,E01004302,Tower Hamlets 025C,10599,4,126656.290885925,2467.36859493737,E01004302,Tower Hamlets 025C,2366,0.05,47510
"Regent's Row , Haggerston",553,51.535678,-0.062546,24,83.0,POINT (-0.062546 51.535678),31788,31789,E01033712,Hackney 023G,6490,2,420187.705471039,3722.32305199183,E01033712,Hackney 023G,1836,0.16,11312
"Aberfeldy Street, Poplar",554,51.513548,-0.005659,16,36.0,POINT (-0.005659 51.513548),4924,4925,E01004243,Tower Hamlets 020A,5485,2,294248.630744934,2723.09816440158,E01004243,Tower Hamlets 020A,1297,0.12,11123
"Heron Quays DLR, Canary Wharf",556,51.502661,-0.021596,27,25.0,POINT (-0.021596 51.502661),32628,32629,E01032782,Tower Hamlets 033D,14749,5,194621.167772293,2925.90313916192,E01032782,Tower Hamlets 033D,2696,0.08,35150
"King Edward Street, St Pauls",557,51.51601,-0.0985,20,9.0,POINT (-0.0985 51.51601),32592,32593,E01032739,City of London 001F,20391,7,4277196.94448853,11949.5288116141,E01032739,City of London 001F,1688,1.65,1021
"Page Street, Westminster",558,51.493978,-0.127554,24,48.0,POINT (-0.127554 51.493978),5406,5407,E01004743,Westminster 021B,13668,5,124350.065803528,2052.5637965537,E01004743,Westminster 021B,1868,0.05,38122
"Abbotsbury Road, Holland Park",559,51.501391,-0.205991,24,16.0,POINT (-0.205991 51.501391),1804,1805,E01002864,Kensington and Chelsea 009A,25115,8,768715.871017456,4530.96919590422,E01002864,Kensington and Chelsea 009A,1515,0.3,5099
"Ladbroke Grove Central, Ladbroke Grove",560,51.511624,-0.205921,21,16.0,POINT (-0.205921 51.511624),1815,1816,E01002875,Kensington and Chelsea 007E,18986,6,409951.248428345,3416.26871051647,E01002875,Kensington and Chelsea 007E,1362,0.16,8528
"Rectory Square, Stepney",561,51.518369,-0.043371,22,26.0,POINT (-0.043371 51.518369),4961,4962,E01004284,Tower Hamlets 019A,7366,3,495171.732408524,3944.57598219639,E01004284,Tower Hamlets 019A,3917,0.19,20529
"Bury Place, Holborn",562,51.51746,-0.12335,21,17.0,POINT (-0.12335 51.51746),900,901,E01000918,Camden 028C,13788,5,429650.951187134,3747.30693282962,E01000918,Camden 028C,2520,0.17,14982
"Preston's Road, Cubitt Town",563,51.499286,-0.009152,26,23.0,POINT (-0.009152 51.499286),4903,4904,E01004221,Tower Hamlets 028D,15260,5,353935.310609818,4703.14106790971,E01004221,Tower Hamlets 028D,2260,0.13,16980
"Somerset House, Strand",564,51.509943,-0.117619,41,81.0,POINT (-0.117619 51.509943),5398,5399,E01004735,Westminster 018B,5794,2,1256274.06907654,7390.7938430654,E01004735,Westminster 018B,1426,0.48,2977
"Selby Street, Whitechapel",565,51.521905,-0.063386,17,14.0,POINT (-0.063386 51.521905),4890,4891,E01004205,Tower Hamlets 013A,4905,2,350795.566139221,3614.77337226784,E01004205,Tower Hamlets 013A,2405,0.14,17802
"Westfield Ariel Way, White City",566,51.509158,-0.224103,42,124.0,POINT (-0.224103 51.509158),2785,2786,E01001943,Hammersmith and Fulham 004A,6650,3,1141412.22929382,5592.78209300092,E01001943,Hammersmith and Fulham 004A,2169,0.45,4871
"Bishop's Bridge Road West, Bayswater",568,51.51616,-0.18697,18,54.0,POINT (-0.18697 51.51616),5360,5361,E01004696,Westminster 017D,6924,3,172408.675392151,1943.88056353884,E01004696,Westminster 017D,1804,0.07,27046
"Pitfield Street Central, Hoxton",569,51.53213,-0.08299,30,30.0,POINT (-0.08298999999999999 51.53213),2631,2632,E01001784,Hackney 027E,9803,3,198431.549560547,2123.04136686454,E01001784,Hackney 027E,2505,0.08,32961
"Upper Bank Street, Canary Wharf",570,51.503083,-0.017676,36,204.0,POINT (-0.017676 51.503083),32617,32618,E01032771,Tower Hamlets 033B,20860,7,910288.661981583,5718.40412771809,E01032771,Tower Hamlets 033B,1852,0.35,5272
"Westfield Southern Terrace ,Shepherd's Bush",571,51.506256,-0.218337,29,30.0,POINT (-0.218337 51.506256),2785,2786,E01001943,Hammersmith and Fulham 004A,6650,3,1141412.22929382,5592.78209300092,E01001943,Hammersmith and Fulham 004A,2169,0.45,4871
"Greenland Road, Camden Town",572,51.539099,-0.141728,36,62.0,POINT (-0.141728 51.539099),843,844,E01000861,Camden 019B,6470,2,290612.30519104,3395.96515244438,E01000861,Camden 019B,1707,0.11,14974
"Limerston Street, West Chelsea",573,51.485587,-0.18119,18,80.0,POINT (-0.18119 51.485587),1852,1853,E01002912,Kensington and Chelsea 020E,20040,7,289394.194511414,4211.81678494173,E01002912,Kensington and Chelsea 020E,1780,0.11,15879
"Eagle Wharf Road, Hoxton",574,51.53356,-0.09315,45,71.0,POINT (-0.09315 51.53356),2629,2630,E01001782,Hackney 026C,13505,5,350061.514560699,3378.85417930696,E01001782,Hackney 026C,3071,0.14,22465
"Alpha Grove, Millwall",576,51.497304,-0.022793,22,37.0,POINT (-0.022793 51.497304),32616,32617,E01032770,Tower Hamlets 032B,17320,6,113160.008796692,2387.27577231201,E01032770,Tower Hamlets 032B,2269,0.04,51804
"Globe Town Market, Bethnal Green",577,51.528869,-0.047548,20,47.0,POINT (-0.047548 51.528869),4941,4942,E01004260,Tower Hamlets 007B,6995,3,254876.103378296,2625.14656887136,E01004260,Tower Hamlets 007B,2007,0.1,20459
"Hollybush Gardens, Bethnal Green",578,51.527607,-0.057133,32,20.0,POINT (-0.057133 51.527607),4888,4889,E01004203,Tower Hamlets 005C,8880,3,273706.694000244,4117.29162515039,E01004203,Tower Hamlets 005C,1914,0.11,18194
"Queen Street 2, Bank",579,51.511246,-0.093051,36,61.0,POINT (-0.09305099999999999 51.511246),32592,32593,E01032739,City of London 001F,20391,7,4277196.94448853,11949.5288116141,E01032739,City of London 001F,1688,1.65,1021
"Doddington Grove, Kennington",580,51.48692917,-0.102996299,36,81.0,POINT (-0.102996299 51.48692917),4687,4688,E01003998,Southwark 014D,10677,4,248108.287330627,2690.60926708916,E01003998,Southwark 014D,1454,0.09,15534
"New Cavendish Street, Marylebone",581,51.519167,-0.147983,18,31.0,POINT (-0.147983 51.519167),5376,5377,E01004713,Westminster 011A,27672,9,461129.634605408,4754.93674585819,E01004713,Westminster 011A,2356,0.17,13548
"Abingdon Green, Westminster",583,51.49764,-0.12597218,20,30.0,POINT (-0.12597218 51.49764),5396,5397,E01004733,Westminster 020C,15991,5,1172288.57663727,8303.31755917911,E01004733,Westminster 020C,3149,0.45,6973
"Ilchester Gardens, Bayswater",584,51.51244,-0.19096,21,58.0,POINT (-0.19096 51.51244),5357,5358,E01004693,Westminster 017B,21478,7,212379.628860474,2445.89553818685,E01004693,Westminster 017B,1819,0.08,22264
"Mudchute DLR, Cubitt Town",586,51.490645,-0.014582,31,31.0,POINT (-0.014582 51.490645),4900,4901,E01004217,Tower Hamlets 030C,12388,4,1054575.75558376,5402.09346667902,E01004217,Tower Hamlets 030C,2311,0.41,5590
"Monument Street, Monument",587,51.50964,-0.08497,22,37.0,POINT (-0.08497 51.50964),32592,32593,E01032739,City of London 001F,20391,7,4277196.94448853,11949.5288116141,E01032739,City of London 001F,1688,1.65,1021
"Hoxton Street, Hoxton",588,51.52959,-0.0801,27,24.0,POINT (-0.0801 51.52959),2631,2632,E01001784,Hackney 027E,9803,3,198431.549560547,2123.04136686454,E01001784,Hackney 027E,2505,0.08,32961
"Drayton Gardens, West Chelsea",589,51.487196,-0.179369,18,36.0,POINT (-0.179369 51.487196),1778,1779,E01002838,Kensington and Chelsea 020A,23203,8,181749.330589294,2232.70084813038,E01002838,Kensington and Chelsea 020A,1290,0.07,18561
"Greenberry Street, St.John's Wood",590,51.53256,-0.16862,26,20.0,POINT (-0.16862 51.53256),5387,5388,E01004724,Westminster 001C,23490,8,211106.556800842,2187.73303508526,E01004724,Westminster 001C,2319,0.08,28736
"Bishop's Bridge Road East, Bayswater",592,51.5171,-0.18377,20,16.0,POINT (-0.18377 51.5171),5325,5326,E01004656,Westminster 014D,11625,4,392300.80052948,3318.36352096266,E01004656,Westminster 014D,2509,0.15,16583
"Northdown Street, King's Cross",593,51.531066,-0.11934,21,7.0,POINT (-0.11934 51.531066),1654,1655,E01002711,Islington 021B,12915,4,389790.896102905,2832.21622436806,E01002711,Islington 021B,2766,0.15,18269
"Kingsway Southbound, Strand",594,51.513875,-0.117774,33,26.0,POINT (-0.117774 51.513875),5398,5399,E01004735,Westminster 018B,5794,2,1256274.06907654,7390.7938430654,E01004735,Westminster 018B,1426,0.48,2977
"Hammersmith Road, Hammersmith",595,51.493267,-0.21985,22,41.0,POINT (-0.21985 51.493267),2710,2711,E01001867,Hammersmith and Fulham 012B,20289,7,222914.031143188,2179.27678755631,E01001867,Hammersmith and Fulham 012B,1293,0.09,14710
"Parson's Green , Parson's Green",596,51.472817,-0.199783,21,49.0,POINT (-0.199783 51.472817),2768,2769,E01001925,Hammersmith and Fulham 025A,25768,8,364620.886993408,4550.18231219674,E01001925,Hammersmith and Fulham 025A,1755,0.14,12368
"Fulham Park Road, Fulham",597,51.473471,-0.20782,27,28.0,POINT (-0.20782 51.473471),2793,2794,E01001951,Hammersmith and Fulham 021E,16651,6,266398.881454468,3169.7760380788,E01001951,Hammersmith and Fulham 021E,1531,0.1,14907
"Southerton Road, Hammersmith",598,51.494499,-0.228188,38,58.0,POINT (-0.228188 51.494499),2741,2742,E01001898,Hammersmith and Fulham 013C,12598,4,736881.428161621,5262.976754173,E01001898,Hammersmith and Fulham 013C,1721,0.29,6013
"Manbre Road, Hammersmith",599,51.485743,-0.223616,28,26.0,POINT (-0.223616 51.485743),2734,2735,E01001891,Hammersmith and Fulham 018B,22811,7,451823.321517944,4133.44189624324,E01001891,Hammersmith and Fulham 018B,2397,0.17,13776
"South Lambeth Road, Vauxhall",600,51.481747,-0.124642,21,54.0,POINT (-0.124642 51.481747),31345,31346,E01033207,Lambeth 004F,4844,2,611274.481063843,8218.68315040132,E01033207,Lambeth 004F,3076,0.24,12737
"BBC White City, White City",601,51.514767,-0.225787,36,27.0,POINT (-0.225787 51.514767),2717,2718,E01001874,Hammersmith and Fulham 001A,11438,4,2485743.1174469,9320.86557497354,E01001874,Hammersmith and Fulham 001A,2710,0.97,2782
"Union Grove, Wandsworth Road",602,51.472993,-0.133972,45,38.0,POINT (-0.133972 51.472993),3812,3813,E01003089,Lambeth 008A,7326,3,341874.873703003,3551.53923014608,E01003089,Lambeth 008A,1781,0.13,13431
"Caldwell Street, Stockwell",603,51.477839,-0.116493,44,39.0,POINT (-0.116493 51.477839),3903,3904,E01003181,Lambeth 007A,5124,2,210945.168869019,2702.23902981655,E01003181,Lambeth 007A,1379,0.08,16962
"St Martins Close, Camden Town",604,51.538792,-0.138535,18,14.0,POINT (-0.138535 51.538792),843,844,E01000861,Camden 019B,6470,2,290612.30519104,3395.96515244438,E01000861,Camden 019B,1707,0.11,14974
"Seymour Place, Marylebone",605,51.520331,-0.163667,29,26.0,POINT (-0.163667 51.520331),5330,5331,E01004661,Westminster 012C,14144,5,340015.180366516,3864.40846148322,E01004661,Westminster 012C,2571,0.13,19375
"Addison Road, Holland Park",606,51.504199,-0.210941,26,21.0,POINT (-0.210941 51.504199),1806,1807,E01002866,Kensington and Chelsea 009B,13786,5,401540.983978271,3146.31477357852,E01002866,Kensington and Chelsea 009B,1659,0.16,10540
"Putney Bridge Station, Fulham",607,51.468814,-0.210279,21,27.0,POINT (-0.210279 51.468814),2758,2759,E01001915,Hammersmith and Fulham 024A,21120,7,1060076.8710022,6464.45014543159,E01001915,Hammersmith and Fulham 024A,1652,0.42,3905
"Colet Gardens, Hammersmith",608,51.491093,-0.216493,30,10.0,POINT (-0.216493 51.491093),2710,2711,E01001867,Hammersmith and Fulham 012B,20289,7,222914.031143188,2179.27678755631,E01001867,Hammersmith and Fulham 012B,1293,0.09,14710
"Sugden Road, Clapham",609,51.46512358,-0.157788279,19,17.0,POINT (-0.157788279 51.46512358),5260,5261,E01004589,Wandsworth 009E,27504,9,246357.71484375,2960.98788001383,E01004589,Wandsworth 009E,1952,0.09,20899
"Danvers Street, West Chelsea",610,51.48256792,-0.172078187,21,27.0,POINT (-0.172078187 51.48256792),1785,1786,E01002845,Kensington and Chelsea 019B,13544,5,182367.422828674,2349.32976630815,E01002845,Kensington and Chelsea 019B,1450,0.07,20626
"Princedale Road , Holland Park",611,51.50646524,-0.208486599,20,18.0,POINT (-0.208486599 51.50646524),1811,1812,E01002871,Kensington and Chelsea 007B,22944,7,336487.829650879,4057.7833782883,E01002871,Kensington and Chelsea 007B,1671,0.13,12785
"Wandsworth Rd, Isley Court, Wandsworth Road",612,51.46925984,-0.141812513,30,36.0,POINT (-0.141812513 51.46925984),3757,3758,E01003034,Lambeth 012A,15690,5,287647.238502502,2562.70402790803,E01003034,Lambeth 012A,1739,0.11,15161
"Woodstock Grove, Shepherd's Bush",613,51.50403821,-0.217400093,24,59.0,POINT (-0.217400093 51.50403821),2700,2701,E01001857,Hammersmith and Fulham 007D,4267,2,182933.152877808,3148.91674770516,E01001857,Hammersmith and Fulham 007D,1419,0.07,20128
"London Fields, Hackney Central",614,51.54119,-0.058826101,21,91.0,POINT (-0.058826101 51.54119),31780,31781,E01033704,Hackney 023F,9828,3,570291.86164856,5133.31727885022,E01033704,Hackney 023F,2550,0.22,11649
"Finlay Street, Fulham",615,51.4768851,-0.215895601,24,34.0,POINT (-0.215895601 51.4768851),2747,2748,E01001904,Hammersmith and Fulham 022A,25162,8,356166.875534058,3432.95037339906,E01001904,Hammersmith and Fulham 022A,1567,0.14,11106
"Aintree Street, Fulham",616,51.48102131,-0.209973497,24,34.0,POINT (-0.209973497 51.48102131),2746,2747,E01001903,Hammersmith and Fulham 019D,10447,4,282279.245803833,2808.66918589999,E01001903,Hammersmith and Fulham 019D,1418,0.11,12856
"Elysium Place, Fulham",617,51.47107905,-0.207842908,21,14.0,POINT (-0.207842908 51.47107905),2794,2795,E01001952,Hammersmith and Fulham 024D,18223,6,243459.252990723,2543.56864664753,E01001952,Hammersmith and Fulham 024D,1627,0.1,16791
"Eel Brook Common, Walham Green",618,51.47625965,-0.193254007,24,37.0,POINT (-0.193254007 51.47625965),2765,2766,E01001922,Hammersmith and Fulham 020C,22079,7,501163.418792725,4002.7773721245,E01001922,Hammersmith and Fulham 020C,1714,0.19,8983
"Irene Road, Parsons Green",619,51.4737636,-0.197010096,43,25.0,POINT (-0.197010096 51.4737636),2765,2766,E01001922,Hammersmith and Fulham 020C,22079,7,501163.418792725,4002.7773721245,E01001922,Hammersmith and Fulham 020C,1714,0.19,8983
"Surrey Lane, Battersea",620,51.47518024,-0.167160736,28,39.0,POINT (-0.167160736 51.47518024),5249,5250,E01004577,Wandsworth 003C,19652,6,297119.578475952,2703.77817338105,E01004577,Wandsworth 003C,2054,0.12,17722
"Wandsworth Town Station, Wandsworth",621,51.46086446,-0.187427294,33,37.0,POINT (-0.187427294 51.46086446),5187,5188,E01004514,Wandsworth 012C,25454,8,423000.436134338,4058.92884117992,E01004514,Wandsworth 012C,1736,0.16,10598
"Lansdowne Road, Ladbroke Grove",622,51.50748124,-0.205535908,29,39.0,POINT (-0.205535908 51.50748124),1811,1812,E01002871,Kensington and Chelsea 007B,22944,7,336487.829650879,4057.7833782883,E01002871,Kensington and Chelsea 007B,1671,0.13,12785
"Nantes Close, Wandsworth",623,51.46193072,-0.180791784,22,12.0,POINT (-0.180791784 51.46193072),5188,5189,E01004515,Wandsworth 012D,19074,6,271940.498756409,3338.40883582905,E01004515,Wandsworth 012D,1755,0.1,16746
"Courland Grove, Wandsworth Road",624,51.4729184,-0.132102704,40,73.0,POINT (-0.132102704 51.4729184),3812,3813,E01003089,Lambeth 008A,7326,3,341874.873703003,3551.53923014608,E01003089,Lambeth 008A,1781,0.13,13431
"Queen's Circus, Battersea Park",625,51.47761941,-0.149551631,28,218.0,POINT (-0.149551631 51.47761941),5238,5239,E01004566,Wandsworth 001B,22476,7,245586.07598114,2640.02868171655,E01004566,Wandsworth 001B,1734,0.1,18233
"Normand Park, West Kensington",626,51.48438657,-0.20481514,24,58.0,POINT (-0.20481514 51.48438657),2728,2729,E01001885,Hammersmith and Fulham 015A,2091,1,148685.707382202,1905.71539454989,E01001885,Hammersmith and Fulham 015A,1199,0.06,21682
"Holden Street, Battersea",627,51.4687905,-0.158230901,20,22.0,POINT (-0.158230901 51.4687905),5263,5264,E01004592,Wandsworth 005D,10399,4,247084.05847168,3335.63340382226,E01004592,Wandsworth 005D,1747,0.1,18236
"William Morris Way, Sands End",628,51.46881971,-0.184318843,26,24.0,POINT (-0.184318843 51.46881971),32634,32635,E01032788,Hammersmith and Fulham 023D,9722,3,298737.87587738,3032.01940103025,E01032788,Hammersmith and Fulham 023D,1389,0.12,11923
"Morie Street, Wandsworth",629,51.45995384,-0.190184054,28,13.0,POINT (-0.190184054 51.45995384),5182,5183,E01004509,Wandsworth 010A,18176,6,995060.192611694,6745.51960920414,E01004509,Wandsworth 010A,2674,0.39,6935
"Clarence Walk, Stockwell",630,51.47073264,-0.126994068,28,19.0,POINT (-0.126994068 51.47073264),3850,3851,E01003128,Lambeth 008E,6116,2,223437.139976501,2151.86676420811,E01003128,Lambeth 008E,1530,0.09,17647
