name,id,lat,lon,number,min_rail,min_rail_distance,min_park,min_park_distance,min_pier,min_pier_distance,population_density,intercept_95,min_rail_distance_95,min_park_distance_95,min_pier_distance_95,population_density_95,localR2
"Salmon Lane, Limehouse",542,51.514115,-0.033828,23.0,Fenchurch Street_diatance,3092.0,Mile End Park Pavilion_diatance,390.0,Canary Wharf Pier_diatance,1052.0,20615.0,0.0,0.0,0.0,0.0,0.0,0.0806497860599105
"Lansdowne Walk, Ladbroke Grove",543,51.509591,-0.204666,7.0,Paddington_diatance,2095.0,Holland Park Duchess of Bedford_diatance,840.0,Cadogan Pier_diatance,3985.0,8528.0,0.0,0.0,0.0,0.0,0.0,0.07632559087994138
"Percival Street, Finsbury",544,51.526153,-0.102208,13.0,Kings Cross_diatance,1616.0,Lincoln's Inn Fields South_distance,1517.0,Blackfriars Pier_diatance,1729.0,20244.0,0.0,0.0,0.0,0.0,0.0,0.2510514296089553
"Arlington Road, Camden Town",545,51.539957,-0.145246,18.0,Euston_diatance,1456.0,The Regent's Park St. Mark's Gate_distance,617.0,Embankment Pier_diatance,4023.0,12410.0,0.0,0.0,0.0,0.0,0.0,0.5972710293576541
"New Fetter Lane, Holborn",546,51.517428,-0.107987,8.0,Blackfriars_diatance,734.0,Lincoln's Inn Fields South_distance,601.0,Blackfriars Pier_diatance,900.0,2733.0,0.0,0.0,0.0,0.0,0.0,0.2730253383954907
"East India DLR, Blackwall",547,51.509474,-0.002275,33.0,Stratford_diatance,3585.0,Mile End Park Pavilion_diatance,2024.0,Canary Wharf Pier_diatance,1894.0,14392.0,0.0,0.0,0.0,0.0,0.0,0.35003333501706674
"Westminster Bridge Road, Elephant & Castle",548,51.498386,-0.107913,4.0,Waterloo_diatance,639.0,Geraldine Mary Harmsworth Park North_diatance,144.0,London Eye - Waterloo Pier_diatance,1035.0,15530.0,0.0,0.0,0.0,0.0,0.0,0.20166218722238874
"Gaywood  Street, Elephant & Castle",549,51.49605,-0.104193,26.0,Waterloo East_diatance,984.0,Geraldine Mary Harmsworth Park East_diatance,128.0,London Eye - Waterloo Pier_diatance,1394.0,12715.0,0.0,0.0,0.0,0.0,0.0,0.18652581815605704
"Harford Street, Mile End",550,51.521564,-0.039264,20.0,Fenchurch Street_diatance,2928.0,Mile End Park Solebay Street_diatance,250.0,Canary Wharf Pier_diatance,1959.0,26250.0,0.0,0.0,0.0,0.0,0.0,-0.09012503827730246
"Import Dock, Canary Wharf",551,51.505772,-0.016460175,6.0,Stratford_diatance,4091.0,Mile End Park Pavilion_diatance,1472.0,Canary Wharf Pier_diatance,854.0,4318.0,0.0,0.0,0.0,0.0,0.0,-0.7614553995806878
"Watney Street, Shadwell",552,51.511542,-0.056667,22.0,Fenchurch Street_diatance,1497.0,Mile End Park Football Pitch_diatance,1703.0,Tower Bridge Quay_diatance,1320.0,47510.0,0.0,0.0,0.0,0.0,0.0,0.18747076969617027
"Regent's Row , Haggerston",553,51.535678,-0.062546,48.0,Liverpool Street_diatance,2333.0,Victoria Park St Agnes Gate_diatance,785.0,Tower Millennium Pier_diatance,3355.0,11312.0,0.0,0.0,0.0,0.0,0.0,0.28262484164504115
"Aberfeldy Street, Poplar",554,51.513548,-0.005659,11.0,Stratford_diatance,3133.0,Mile End Park Pavilion_diatance,1670.0,Canary Wharf Pier_diatance,1849.0,11123.0,0.0,0.0,0.0,0.0,0.0,0.3530036058507085
"Heron Quays DLR, Canary Wharf",556,51.502661,-0.021596,6.0,Fenchurch Street_diatance,4043.0,Mile End Park Pavilion_diatance,1607.0,Canary Wharf Pier_diatance,571.0,35150.0,0.0,0.0,0.0,0.0,0.0,-0.2134658790775797
"King Edward Street, St Pauls",557,51.51601,-0.0985,14.0,Blackfriars_diatance,581.0,Lincoln's Inn Fields South_distance,1225.0,Blackfriars Pier_diatance,623.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.24272653025905985
"Page Street, Westminster",558,51.493978,-0.127554,29.0,Vauxhall_diatance,954.0,St. James's Park Storey's Gate_distance,843.0,Millbank Millennium Pier_diatance,315.0,38122.0,0.0,0.0,0.0,0.0,0.0,0.5734411695316561
"Abbotsbury Road, Holland Park",559,51.501391,-0.205991,12.0,Paddington_diatance,2665.0,Holland Park Abbotsbury Gate_diatance,83.0,Cadogan Pier_diatance,3433.0,5099.0,0.0,0.0,0.0,0.0,0.0,-1.1420980447775797
"Ladbroke Grove Central, Ladbroke Grove",560,51.511624,-0.205921,8.0,Paddington_diatance,2098.0,Holland Park Duchess of Bedford_diatance,1082.0,Cadogan Pier_diatance,4213.0,8528.0,0.0,0.0,0.0,0.0,0.0,0.10431467721086633
"Rectory Square, Stepney",561,51.518369,-0.043371,15.0,Fenchurch Street_diatance,2538.0,Mile End Park Football Pitch_diatance,600.0,Nelson Dock Pier_diatance,1741.0,20529.0,0.0,0.0,0.0,0.0,0.0,0.3546845628688128
"Bury Place, Holborn",562,51.51746,-0.12335,9.0,Charing Cross_diatance,1108.0,Lincoln's Inn Fields West_distance,410.0,Embankment Pier_diatance,1174.0,14982.0,0.0,0.0,0.0,0.0,0.0,0.6015381388872266
"Preston's Road, Cubitt Town",563,51.499286,-0.009152,4.0,Stratford_diatance,4731.0,Mile End Park Pavilion_diatance,2352.0,Canary Wharf Pier_diatance,1508.0,16980.0,0.0,0.0,0.0,0.0,0.0,-0.10798409329416786
"Somerset House, Strand",564,51.509943,-0.117619,39.0,Charing Cross_diatance,467.0,Lincoln's Inn Fields South_distance,642.0,Festival Pier_diatance,327.0,2977.0,0.0,0.0,0.0,0.0,0.0,0.6465493421547929
"Selby Street, Whitechapel",565,51.521905,-0.063386,19.0,Liverpool Street_diatance,1336.0,Victoria Park Bonner Gate_diatance,1654.0,Tower Bridge Quay_diatance,1905.0,17802.0,0.0,0.0,0.0,0.0,0.0,0.07721330648258233
"Westfield Ariel Way, White City",566,51.509158,-0.224103,33.0,Paddington_diatance,3384.0,Holland Park Abbotsbury Gate_diatance,1598.0,Putney Pier_diatance,4689.0,4871.0,0.0,0.0,0.0,0.0,0.0,0.3170070710876227
"Bishop's Bridge Road West, Bayswater",568,51.51616,-0.18697,16.0,Paddington_diatance,705.0,Kensington Gardens Black Lion Gate_diatance,676.0,Cadogan Pier_diatance,3971.0,27046.0,-5.038721928174244,0.0,-5.97935040044559,4.799461660695047,-4.963898449988726,0.44991445231394694
"Pitfield Street Central, Hoxton",569,51.53213,-0.08299,27.0,Liverpool Street_diatance,1517.0,Victoria Park St Agnes Gate_diatance,2246.0,Blackfriars Pier_diatance,2695.0,32961.0,0.0,0.0,0.0,0.0,0.0,0.2508601820662568
"Upper Bank Street, Canary Wharf",570,51.503083,-0.017676,35.0,Fenchurch Street_diatance,4296.0,Mile End Park Pavilion_diatance,1676.0,Canary Wharf Pier_diatance,803.0,5272.0,0.0,0.0,0.0,0.0,0.0,-0.5290936131438098
"Westfield Southern Terrace ,Shepherd's Bush",571,51.506256,-0.218337,11.0,Paddington_diatance,3111.0,Holland Park Abbotsbury Gate_diatance,1086.0,Putney Pier_diatance,4332.0,4871.0,0.0,0.0,0.0,0.0,0.0,0.18631426667956907
"Greenland Road, Camden Town",572,51.539099,-0.141728,28.0,Euston_diatance,1260.0,The Regent's Park St. Mark's Gate_distance,782.0,Embankment Pier_diatance,3840.0,14974.0,0.0,0.0,0.0,0.0,0.0,0.5561018736930794
"Limerston Street, West Chelsea",573,51.485587,-0.18119,28.0,Clapham Junction_diatance,2474.0,Battersea Park Albert Gate_diatance,1291.0,Cadogan Pier_diatance,1071.0,15879.0,0.0,0.0,0.0,0.0,0.0,-0.07816479186737942
"Eagle Wharf Road, Hoxton",574,51.53356,-0.09315,55.0,Liverpool Street_diatance,1847.0,Lincoln's Inn Fields South_distance,2551.0,Blackfriars Pier_diatance,2607.0,22465.0,0.0,0.0,0.0,0.0,0.0,0.42406435366347156
"Alpha Grove, Millwall",576,51.497304,-0.022793,13.0,Fenchurch Street_diatance,4149.0,Mile End Park Pavilion_diatance,2159.0,Greenland Pier_diatance,680.0,51804.0,0.0,0.0,0.0,0.0,0.0,0.12181989470198723
"Globe Town Market, Bethnal Green",577,51.528869,-0.047548,30.0,Liverpool Street_diatance,2642.0,Victoria Park Cricketer's Gate_distance,440.0,Nelson Dock Pier_diatance,2923.0,20459.0,0.0,0.0,0.0,0.0,0.0,0.35747228682274035
"Hollybush Gardens, Bethnal Green",578,51.527607,-0.057133,14.0,Liverpool Street_diatance,1990.0,Victoria Park Bonner Gate_diatance,888.0,Tower Bridge Quay_diatance,2659.0,18194.0,0.0,0.0,0.0,0.0,0.0,0.35299027149256995
"Queen Street 2, Bank",579,51.511246,-0.093051,14.0,Cannon Street_diatance,181.0,Lincoln's Inn Fields South_distance,1674.0,Bankside Pier_diatance,378.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.19419681792845336
"Doddington Grove, Kennington",580,51.48692917,-0.102996299,30.0,Vauxhall_diatance,1383.0,Geraldine Mary Harmsworth Park East_diatance,1034.0,Millbank Millennium Pier_diatance,1596.0,15534.0,0.0,0.0,0.0,0.0,0.0,0.14920684529597808
"New Cavendish Street, Marylebone",581,51.519167,-0.147983,4.0,Marylebone_diatance,1127.0,The Regent's Park St. Andrew's Gate_distance,703.0,Embankment Pier_diatance,2289.0,13548.0,0.0,0.0,0.0,0.0,0.0,0.44508147221080085
"Abingdon Green, Westminster",583,51.49764,-0.12597218,34.0,Waterloo_diatance,1072.0,St. James's Park Storey's Gate_distance,523.0,Westminster Pier_diatance,496.0,6973.0,0.0,0.0,0.0,0.0,0.0,0.689360742416976
"Ilchester Gardens, Bayswater",584,51.51244,-0.19096,35.0,Paddington_diatance,1102.0,Kensington Gardens Black Lion Gate_diatance,339.0,Cadogan Pier_diatance,3706.0,22264.0,-4.478888963196215,0.0,-5.480633715306292,4.195794105035232,-5.045848275801566,0.43910892989532346
"Mudchute DLR, Cubitt Town",586,51.490645,-0.014582,12.0,Fenchurch Street_diatance,4978.0,Mile End Park Pavilion_diatance,3029.0,Masthouse Terrace Pier_diatance,648.0,5590.0,0.0,0.0,0.0,0.0,0.0,-0.048667811997473893
"Monument Street, Monument",587,51.50964,-0.08497,23.0,Cannon Street_diatance,434.0,Geraldine Mary Harmsworth Park East_diatance,2102.0,London Bridge City Pier_diatance,302.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.33694748865690805
"Hoxton Street, Hoxton",588,51.52959,-0.0801,14.0,Liverpool Street_diatance,1239.0,Victoria Park St Agnes Gate_diatance,2134.0,Tower Millennium Pier_diatance,2483.0,32961.0,0.0,0.0,0.0,0.0,0.0,0.12381948471770306
"Drayton Gardens, West Chelsea",589,51.487196,-0.179369,30.0,Clapham Junction_diatance,2611.0,Battersea Park Albert Gate_diatance,1294.0,Cadogan Pier_diatance,1023.0,18561.0,0.0,0.0,0.0,0.0,0.0,0.07458942906304737
"Greenberry Street, St.John's Wood",590,51.53256,-0.16862,9.0,Marylebone_diatance,1121.0,The Regent's Park Hanover Gate_distance,506.0,Embankment Pier_diatance,4335.0,28736.0,0.0,0.0,0.0,0.0,0.0,0.3868214153691047
"Bishop's Bridge Road East, Bayswater",592,51.5171,-0.18377,7.0,Paddington_diatance,475.0,Kensington Gardens Lancaster Gate_diatance,804.0,Cadogan Pier_diatance,3996.0,16583.0,-3.1616995795509837,2.1070608444090007,-4.736593018938731,3.1243547288132496,-4.108621877650517,0.4643440818188149
"Northdown Street, King's Cross",593,51.531066,-0.11934,11.0,Kings Cross_diatance,312.0,Lincoln's Inn Fields West_distance,1685.0,Blackfriars Pier_diatance,2606.0,18269.0,0.0,0.0,0.0,0.0,0.0,0.08826916821545752
"Kingsway Southbound, Strand",594,51.513875,-0.117774,10.0,Charing Cross_diatance,799.0,Lincoln's Inn Fields South_distance,225.0,Festival Pier_diatance,764.0,2977.0,0.0,0.0,0.0,0.0,0.0,0.6059017250754954
"Hammersmith Road, Hammersmith",595,51.493267,-0.21985,30.0,Paddington_diatance,3982.0,Holland Park Abbotsbury Gate_diatance,1303.0,Putney Pier_diatance,2899.0,14710.0,0.0,0.0,0.0,0.0,0.0,0.3849575680243312
"Parson's Green , Parson's Green",596,51.472817,-0.199783,24.0,Clapham Junction_diatance,2246.0,Battersea Park Albert Gate_diatance,2507.0,Wandsworth Riverside Quarter Pier_diatance,1024.0,12368.0,0.0,0.0,0.0,0.0,0.0,0.18942010004825607
"Fulham Park Road, Fulham",597,51.473471,-0.20782,12.0,Clapham Junction_diatance,2788.0,Battersea Park Albert Gate_diatance,3025.0,Putney Pier_diatance,861.0,14907.0,0.0,0.0,0.0,0.0,0.0,0.25698234804005543
"Southerton Road, Hammersmith",598,51.494499,-0.228188,32.0,Paddington_diatance,4349.0,Holland Park Abbotsbury Gate_diatance,1726.0,Putney Pier_diatance,3147.0,6013.0,0.0,0.0,0.0,0.0,0.0,0.45340210781961077
"Manbre Road, Hammersmith",599,51.485743,-0.223616,11.0,Clapham Junction_diatance,4389.0,Holland Park Abbotsbury Gate_diatance,2093.0,Putney Pier_diatance,2124.0,13776.0,0.0,0.0,0.0,0.0,0.0,0.3956213375053527
"South Lambeth Road, Vauxhall",600,51.481747,-0.124642,24.0,Vauxhall_diatance,477.0,Battersea Park Sopwith Way_diatance,1712.0,St. George Wharf_diatance,539.0,12737.0,0.0,0.0,0.0,0.0,0.0,0.026063818326867928
"BBC White City, White City",601,51.514767,-0.225787,20.0,Paddington_diatance,3393.0,Holland Park Abbotsbury Gate_diatance,2104.0,Putney Pier_diatance,5322.0,2782.0,0.0,0.0,0.0,0.0,0.0,0.21700243580146783
"Union Grove, Wandsworth Road",602,51.472993,-0.133972,13.0,Vauxhall_diatance,1627.0,Battersea Park Rosery Gate_diatance,1192.0,Battersea Power Station Pier_diatance,1471.0,13431.0,0.0,0.0,0.0,0.0,0.0,0.21318275041385737
"Caldwell Street, Stockwell",603,51.477839,-0.116493,14.0,Vauxhall_diatance,1000.0,Geraldine Mary Harmsworth Park West_diatance,2011.0,St. George Wharf_diatance,1202.0,16962.0,0.0,0.0,0.0,0.0,0.0,0.02544392597182339
"St Martins Close, Camden Town",604,51.538792,-0.138535,8.0,Euston_diatance,1156.0,The Regent's Park St. Mark's Gate_distance,981.0,Embankment Pier_diatance,3732.0,14974.0,0.0,0.0,0.0,0.0,0.0,0.46019594213835313
"Seymour Place, Marylebone",605,51.520331,-0.163667,17.0,Marylebone_diatance,311.0,The Regent's Park Clarence Gate_distance,618.0,Embankment Pier_diatance,3284.0,19375.0,0.0,0.0,-2.6011031451668067,0.0,0.0,0.671884565305101
"Addison Road, Holland Park",606,51.504199,-0.210941,7.0,Paddington_diatance,2758.0,Holland Park Abbotsbury Gate_diatance,544.0,Cadogan Pier_diatance,3894.0,10540.0,0.0,0.0,0.0,0.0,0.0,-0.15727342721646326
"Putney Bridge Station, Fulham",607,51.468814,-0.210279,10.0,Clapham Junction_diatance,2813.0,Battersea Park Sun Gate_diatance,3325.0,Putney Pier_diatance,391.0,3905.0,0.0,0.0,0.0,0.0,0.0,0.2936182107387721
"Colet Gardens, Hammersmith",608,51.491093,-0.216493,11.0,Paddington_diatance,3984.0,Holland Park Abbotsbury Gate_diatance,1322.0,Putney Pier_diatance,2642.0,14710.0,0.0,0.0,0.0,0.0,0.0,0.3231692637770987
"Sugden Road, Clapham",609,51.46512358,-0.157788279,12.0,Clapham Junction_diatance,870.0,Battersea Park Sun Gate_diatance,1159.0,Plantation Wharf Pier_diatance,1723.0,20899.0,0.0,0.0,0.0,0.0,0.0,0.3816535555610275
"Danvers Street, West Chelsea",610,51.48256792,-0.172078187,14.0,Clapham Junction_diatance,2024.0,Battersea Park Albert Gate_diatance,579.0,Cadogan Pier_diatance,397.0,20626.0,0.0,0.0,0.0,0.0,0.0,0.2284629009400691
"Princedale Road , Holland Park",611,51.50646524,-0.208486599,15.0,Paddington_diatance,2485.0,Holland Park Abbotsbury Gate_diatance,671.0,Cadogan Pier_diatance,3925.0,12785.0,0.0,0.0,0.0,0.0,0.0,-0.850321291637123
"Wandsworth Rd, Isley Court, Wandsworth Road",612,51.46925984,-0.141812513,15.0,Clapham Junction_diatance,2046.0,Battersea Park Rosery Gate_diatance,1105.0,Battersea Power Station Pier_diatance,1655.0,15161.0,0.0,0.0,0.0,0.0,0.0,0.32200388025593424
"Woodstock Grove, Shepherd's Bush",613,51.50403821,-0.217400093,33.0,Paddington_diatance,3157.0,Holland Park Abbotsbury Gate_diatance,909.0,Putney Pier_diatance,4083.0,20128.0,0.0,0.0,0.0,0.0,0.0,0.20874632315867273
"London Fields, Hackney Central",614,51.54119,-0.058826101,12.0,Liverpool Street_diatance,2986.0,Victoria Park St Agnes Gate_diatance,745.0,Tower Millennium Pier_diatance,4019.0,11649.0,0.0,0.0,0.0,0.0,0.0,0.30344920569304207
"Finlay Street, Fulham",615,51.4768851,-0.215895601,31.0,Clapham Junction_diatance,3450.0,Holland Park Abbotsbury Gate_diatance,2752.0,Putney Pier_diatance,1062.0,11106.0,0.0,0.0,0.0,0.0,0.0,0.2921412865318976
"Aintree Street, Fulham",616,51.48102131,-0.209973497,17.0,Clapham Junction_diatance,3312.0,Holland Park Abbotsbury Gate_diatance,2217.0,Putney Pier_diatance,1567.0,12856.0,0.0,0.0,0.0,0.0,0.0,0.17032501964150595
"Elysium Place, Fulham",617,51.47107905,-0.207842908,8.0,Clapham Junction_diatance,2705.0,Battersea Park Albert Gate_diatance,3097.0,Putney Pier_diatance,669.0,16791.0,0.0,0.0,0.0,0.0,0.0,0.27337732931895664
"Eel Brook Common, Walham Green",618,51.47625965,-0.193254007,12.0,Clapham Junction_diatance,2066.0,Battersea Park Albert Gate_diatance,1974.0,Chelsea Harbour Pier_diatance,967.0,8983.0,0.0,0.0,0.0,0.0,0.0,0.16331052383135142
"Irene Road, Parsons Green",619,51.4737636,-0.197010096,18.0,Clapham Junction_diatance,2123.0,Battersea Park Albert Gate_diatance,2292.0,Wandsworth Riverside Quarter Pier_diatance,1137.0,8983.0,0.0,0.0,0.0,0.0,0.0,0.17434386845756927
"Surrey Lane, Battersea",620,51.47518024,-0.167160736,8.0,Clapham Junction_diatance,1218.0,Battersea Park Sun Gate_diatance,269.0,Cadogan Pier_diatance,853.0,17722.0,0.0,0.0,0.0,0.0,0.0,0.3880985517076472
"Wandsworth Town Station, Wandsworth",621,51.46086446,-0.187427294,31.0,Clapham Junction_diatance,1250.0,Battersea Park Sun Gate_diatance,2292.0,Plantation Wharf Pier_diatance,769.0,10598.0,0.0,0.0,0.0,0.0,0.0,0.19686715753209452
"Lansdowne Road, Ladbroke Grove",622,51.50748124,-0.205535908,35.0,Paddington_diatance,2252.0,Holland Park Duchess of Bedford_diatance,650.0,Cadogan Pier_diatance,3855.0,12785.0,0.0,0.0,0.0,0.0,0.0,-1.1182771936297726
"Nantes Close, Wandsworth",623,51.46193072,-0.180791784,6.0,Clapham Junction_diatance,777.0,Battersea Park Sun Gate_diatance,1889.0,Plantation Wharf Pier_diatance,581.0,16746.0,0.0,0.0,0.0,0.0,0.0,0.2681907484958737
"Courland Grove, Wandsworth Road",624,51.4729184,-0.132102704,26.0,Vauxhall_diatance,1578.0,Battersea Park Rosery Gate_diatance,1311.0,St. George Wharf_diatance,1527.0,13431.0,0.0,0.0,0.0,0.0,0.0,0.13909622053427695
"Queen's Circus, Battersea Park",625,51.47761941,-0.149551631,108.0,Clapham Junction_diatance,2056.0,Battersea Park Rosery Gate_diatance,61.0,Battersea Power Station Pier_diatance,744.0,18233.0,0.0,0.0,0.0,0.0,0.0,0.26243245241334395
"Normand Park, West Kensington",626,51.48438657,-0.20481514,25.0,Clapham Junction_diatance,3264.0,Holland Park Abbotsbury Gate_diatance,1820.0,Putney Pier_diatance,2032.0,21682.0,0.0,0.0,0.0,0.0,0.0,0.13888592919985848
"Holden Street, Battersea",627,51.4687905,-0.158230901,11.0,Clapham Junction_diatance,968.0,Battersea Park Sun Gate_diatance,771.0,Chelsea Harbour Pier_diatance,1601.0,18236.0,0.0,0.0,0.0,0.0,0.0,0.3791300826604434
"William Morris Way, Sands End",628,51.46881971,-0.184318843,27.0,Clapham Junction_diatance,1088.0,Battersea Park Sun Gate_diatance,1608.0,Plantation Wharf Pier_diatance,235.0,11923.0,0.0,0.0,0.0,0.0,0.0,0.22868724643978453
"Morie Street, Wandsworth",629,51.45995384,-0.190184054,5.0,Clapham Junction_diatance,1464.0,Battersea Park Sun Gate_diatance,2501.0,Wandsworth Riverside Quarter Pier_diatance,737.0,6935.0,0.0,0.0,0.0,0.0,0.0,0.17399523451658674
"Clarence Walk, Stockwell",630,51.47073264,-0.126994068,20.0,Vauxhall_diatance,1710.0,Battersea Park Rosery Gate_diatance,1736.0,St. George Wharf_diatance,1733.0,17647.0,0.0,0.0,0.0,0.0,0.0,0.06938982304623455
"Battersea Park Road, Nine Elms",631,51.4795017,-0.141770709,13.0,Vauxhall_diatance,1488.0,Battersea Park Rosery Gate_diatance,531.0,Battersea Power Station Pier_diatance,570.0,7298.0,0.0,0.0,0.0,0.0,0.0,0.23085842716140278
"Sheepcote Lane, Battersea",632,51.47053858,-0.163041605,19.0,Clapham Junction_diatance,848.0,Battersea Park Sun Gate_diatance,493.0,Chelsea Harbour Pier_diatance,1221.0,15260.0,0.0,0.0,0.0,0.0,0.0,0.3938068124447905
"Vereker Road, West Kensington",633,51.48959104,-0.209378594,24.0,Paddington_diatance,3796.0,Holland Park Abbotsbury Gate_diatance,1272.0,Putney Pier_diatance,2509.0,25127.0,0.0,0.0,0.0,0.0,0.0,0.1195030740287608
"Brook Green South, Brook Green",634,51.49434708,-0.215804559,12.0,Paddington_diatance,3695.0,Holland Park Abbotsbury Gate_diatance,1014.0,Putney Pier_diatance,3003.0,7586.0,0.0,0.0,0.0,0.0,0.0,0.3103649256672084
"Greyhound Road, Hammersmith",635,51.48606206,-0.214428378,39.0,Clapham Junction_diatance,3891.0,Holland Park Abbotsbury Gate_diatance,1750.0,Putney Pier_diatance,2083.0,14008.0,0.0,0.0,0.0,0.0,0.0,0.27208487428381184
"South Park, Sands End",636,51.46706414,-0.193502076,23.0,Clapham Junction_diatance,1634.0,Battersea Park Sun Gate_diatance,2269.0,Wandsworth Riverside Quarter Pier_diatance,542.0,9815.0,0.0,0.0,0.0,0.0,0.0,0.1888277355224095
"Spencer Park, Wandsworth Common",637,51.45787019,-0.174691623,6.0,Clapham Junction_diatance,787.0,Battersea Park Sun Gate_diatance,2059.0,Plantation Wharf Pier_diatance,1155.0,3834.0,0.0,0.0,0.0,0.0,0.0,0.32877495562005915
"Falcon Road, Clapham Junction",638,51.46663393,-0.169821175,18.0,Clapham Junction_diatance,251.0,Battersea Park Sun Gate_diatance,1031.0,Plantation Wharf Pier_diatance,877.0,18408.0,0.0,0.0,0.0,0.0,0.0,0.4008787815140932
"Coomer Place, West Kensington",639,51.48357068,-0.202038682,11.0,Clapham Junction_diatance,3062.0,Holland Park Ilchester Gate_diatance,1915.0,Chelsea Harbour Pier_diatance,1872.0,16446.0,0.0,0.0,0.0,0.0,0.0,0.12682538733497664
"Silverthorne Road, Battersea",640,51.47286577,-0.148059277,13.0,Clapham Junction_diatance,1805.0,Battersea Park Rosery Gate_diatance,586.0,Battersea Power Station Pier_diatance,1238.0,4694.0,0.0,0.0,0.0,0.0,0.0,0.33359968984627064
"Archbishop's Park, Waterloo",641,51.49824168,-0.117495865,17.0,Waterloo_diatance,617.0,Geraldine Mary Harmsworth Park West_diatance,553.0,Westminster Pier_diatance,551.0,9068.0,0.0,0.0,0.0,0.0,0.0,0.5313158765486384
"Fawcett Close, Battersea",642,51.46916161,-0.174485792,17.0,Clapham Junction_diatance,604.0,Battersea Park Sun Gate_diatance,1009.0,Plantation Wharf Pier_diatance,600.0,17075.0,0.0,0.0,0.0,0.0,0.0,0.3920600673694325
"All Saints' Road, Portobello",643,51.5190427,-0.204764421,18.0,Paddington_diatance,1940.0,Kensington Gardens Black Lion Gate_diatance,1538.0,Cadogan Pier_diatance,4824.0,21788.0,0.0,0.0,0.0,0.0,0.0,0.3794017342849753
"Rainville Road, Hammersmith",644,51.48373225,-0.223852256,28.0,Clapham Junction_diatance,4287.0,Holland Park Abbotsbury Gate_diatance,2285.0,Putney Pier_diatance,1914.0,16172.0,0.0,0.0,0.0,0.0,0.0,0.389988695824593
"Great Suffolk Street, The Borough",645,51.50173215,-0.100292412,18.0,Waterloo East_diatance,728.0,Geraldine Mary Harmsworth Park East_diatance,749.0,Bankside Pier_diatance,819.0,13123.0,0.0,0.0,0.0,0.0,0.0,0.1745722335298826
"Buckingham Gate, Westminster",646,51.49886563,-0.137424571,37.0,Victoria_diatance,569.0,St. James's Park Buckingham Gate_distance,194.0,Westminster Pier_diatance,1039.0,3982.0,0.0,0.0,0.0,0.0,0.0,0.426015317872718
"Richmond Way, Shepherd's Bush",647,51.50035306,-0.217515071,39.0,Paddington_diatance,3372.0,Holland Park Abbotsbury Gate_diatance,842.0,Putney Pier_diatance,3674.0,22599.0,0.0,0.0,0.0,0.0,0.0,0.29422122743449486
"Peterborough Road, Sands End",648,51.46904022,-0.19627483,11.0,Clapham Junction_diatance,1872.0,Battersea Park Sun Gate_diatance,2377.0,Wandsworth Riverside Quarter Pier_diatance,632.0,10154.0,0.0,0.0,0.0,0.0,0.0,0.18155904092126862
"World's End Place, West Chelsea",649,51.48180515,-0.18027465,23.0,Clapham Junction_diatance,2055.0,Battersea Park Albert Gate_diatance,1070.0,Chelsea Harbour Pier_diatance,862.0,20267.0,0.0,0.0,0.0,0.0,0.0,0.059531659627785755
"St. Mark's Road, North Kensington",650,51.51687069,-0.213872396,25.0,Paddington_diatance,2558.0,Holland Park Duchess of Bedford_diatance,1843.0,Cadogan Pier_diatance,5014.0,12744.0,0.0,0.0,0.0,0.0,0.0,-1.0118118128996316
"Thorndike Close, West Chelsea",651,51.48089844,-0.183853573,8.0,Clapham Junction_diatance,2061.0,Battersea Park Albert Gate_diatance,1297.0,Chelsea Harbour Pier_diatance,812.0,20267.0,0.0,0.0,0.0,0.0,0.0,0.07763068649883895
"Evesham Street, Avondale",652,51.51148696,-0.218190203,8.0,Paddington_diatance,2925.0,Holland Park Abbotsbury Gate_diatance,1487.0,Cadogan Pier_diatance,4798.0,11353.0,0.0,0.0,0.0,0.0,0.0,-0.05866227051972301
"Simpson Street, Clapham Junction",653,51.47084722,-0.17070367,32.0,Clapham Junction_diatance,717.0,Battersea Park Sun Gate_diatance,688.0,Chelsea Harbour Pier_diatance,721.0,19595.0,0.0,0.0,0.0,0.0,0.0,0.4004264455063247
"Ashmole Estate, Oval",654,51.48267821,-0.117661574,17.0,Vauxhall_diatance,510.0,Geraldine Mary Harmsworth Park West_diatance,1511.0,St. George Wharf_diatance,778.0,12737.0,0.0,0.0,0.0,0.0,0.0,0.061017931763427215
"Crabtree Lane, Fulham",655,51.48294452,-0.219346128,18.0,Clapham Junction_diatance,3974.0,Holland Park Abbotsbury Gate_diatance,2204.0,Putney Pier_diatance,1756.0,13192.0,0.0,0.0,0.0,0.0,0.0,0.3324109921617854
"Broomhouse Lane, Parsons Green",656,51.46841875,-0.199135704,10.0,Clapham Junction_diatance,2047.0,Battersea Park Sun Gate_diatance,2587.0,Wandsworth Riverside Quarter Pier_diatance,534.0,10154.0,0.0,0.0,0.0,0.0,0.0,0.19616947284552874
"Blythe Road West, Shepherd's Bush",657,51.49968,-0.221791551,13.0,Paddington_diatance,3661.0,Holland Park Abbotsbury Gate_diatance,1143.0,Putney Pier_diatance,3623.0,18996.0,0.0,0.0,0.0,0.0,0.0,0.3969838852561227
