name,x_coor,y_coor,y,ols_residual,gwr_yhat,gwr_residual,localR2,influ,CooksD,beta_Intercept,beta_min_rail_distance,beta_min_park_distance,beta_min_pier_distance,beta_population_density,se_Intercept,se_min_rail_distance,se_min_park_distance,se_min_pier_distance,se_population_density,t_Intercept,t_min_rail_distance,t_min_park_distance,t_min_pier_distance,t_population_density,p_Intercept,p_min_rail_distance,p_min_park_distance,p_min_pier_distance,p_population_density,sumW
"St. George's Square, Pimlico",-0.135635511,51.488226,0.005762079,0.185521393,-0.11612639,0.121888469,-0.045715141,0.136020579,3.55E-05,0,0,0,0,0,0.85587731,0.446032609,0.35188661,0.556528466,0.09630337,0,0,0,0,0,0.857770384,0.892458205,0.83086855,0.888917675,0.935597464,25.94977428
"Cadogan Place, Knightsbridge",-0.158105512,51.49464523,-0.082515207,-0.141627853,0.166262523,-0.24877773,0.2890422,0.100007657,0.00010011,0,0,-1.737225727,0,0,0.485601745,0.255339371,0.460112477,0.518335148,0.199679493,0,0,-3.77565446,0,0,0.714172832,0.400428967,0.000171583,0.268524325,0.936165057,20.48634252
"Pindar Street, Liverpool Street",-0.083493552,51.520955,-0.244356896,-0.13493702,-0.192469366,-0.051887531,0.067262762,0.140691246,6.72E-06,0,0,0,0,0,0.476266441,0.980325144,0.480835625,0.540457899,0.160481589,0,0,0,0,0,0.815263486,0.867340006,0.88811159,0.966431837,0.936277281,22.83518101
"Gaywood  Street, Elephant & Castle",-0.104193,51.49605,-0.038376564,-0.196780155,-0.214602932,0.176226368,0.206502782,0.177484565,0.000106737,0,0,0,0,0,0.46867172,0.793450098,0.363933569,0.864038814,0.149136817,0,0,0,0,0,0.858158487,0.969980094,0.809226357,0.998299813,0.936338538,19.23666655
"Belford House, Haggerston",-0.07023031,51.5366541,-0.126653849,-0.177181895,-0.07077663,-0.05587722,0.236940212,0.076970317,3.70E-06,0,0,0,0,0,0.470184241,1.00185733,0.324638125,0.92180459,0.167255874,0,0,0,0,0,0.991402185,0.753944075,0.923528129,0.805729152,0.936343417,23.04779723
"Manbre Road, Hammersmith",-0.223616,51.485743,-0.259069777,-0.114936276,0.043979359,-0.303049136,0.377276978,0.117797774,0.000182107,0,0,0,0,0,0.565001838,0.320744835,0.351141798,0.453170488,0.240347394,0,0,0,0,0,0.315141912,0.746955746,0.483766239,0.622017335,0.936424471,21.8046912
"Phillimore Gardens, Kensington",-0.197574246,51.49960695,0.152890888,-0.067647414,0.047716836,0.105174052,0.215888952,0.065392248,1.08E-05,0,0,0,0,0,0.646130577,0.349162512,0.501259186,0.267505858,0.272855916,0,0,0,0,0,0.834960477,0.419628952,0.320337077,0.142040821,0.936439495,19.97427296
"Roscoe Street, St. Luke's",-0.094934859,51.52295439,-0.097228087,0.075093857,-0.159032891,0.061804804,0.225504874,0.064440536,3.68E-06,0,0,0,0,0,0.409113384,0.820446531,0.517660197,0.927266058,0.163082382,0,0,0,0,0,0.756876288,0.785193433,0.887250109,0.933238617,0.937062476,18.41497758
"Brook Green South, Brook Green",-0.215804559,51.49434708,-0.244356896,-0.430517471,-0.149479206,-0.09487769,0.348806812,0.134344739,2.11E-05,0,0,0,0,0,0.680834027,0.379542557,0.359115442,0.289078514,0.209520497,0,0,0,0,0,0.632741157,0.870594591,0.776988826,0.771821123,0.93706859,21.70542358
"Poured Lines, Bankside",-0.103137426,51.50669284,-0.244356896,-0.208888667,-0.148792812,-0.095564085,0.192726176,0.073382415,1.02E-05,0,0,0,0,0,1.103328953,0.812266666,0.474913444,1.115233136,0.214502827,0,0,0,0,0,0.997392082,0.94745584,0.750452505,0.950888358,0.937160144,19.22394434
"Morie Street, Wandsworth",-0.190184054,51.45995384,-0.347347063,-0.133858324,-0.223659047,-0.123688016,0.118441366,0.124698987,3.26E-05,0,0,0,0,0,0.70931748,0.362926896,0.288308657,0.603297131,0.28061282,0,0,0,0,0,0.965889796,0.72446832,0.685123206,0.972429431,0.93756771,22.70046816
"Butler Place, Westminster",-0.135440826,51.49782999,-0.185505373,-0.382412243,0.116524416,-0.302029789,0.43337347,0.100413935,0.000148288,0,0,0,0,0,0.783987378,0.59078533,0.442523755,0.392184965,0.128829312,0,0,0,0,0,0.870793924,0.544556578,0.387477031,0.643959302,0.937633831,21.79244719
"Charlotte Street, Fitzrovia",-0.13577731,51.51953043,-0.288495539,-0.247580121,-0.192276094,-0.096219445,0.064146132,0.161220601,2.78E-05,0,0,0,0,0,0.395998567,0.483423633,0.460023283,0.38214988,0.201776352,0,0,0,0,0,0.670228223,0.91911704,0.959575054,0.960938368,0.937997127,20.68799594
"Strata, Elephant & Castle",-0.099828,51.493146,-0.097228087,0.204269255,-0.101981518,0.00475343,0.180344789,0.42941812,3.90E-07,0,0,0,0,0,0.391396977,0.92763783,0.30342705,0.961276053,0.138969342,0,0,0,0,0,0.866111635,0.988422174,0.767406037,0.962284629,0.938056224,20.35093536
"Eaton Square (South), Belgravia",-0.15393398,51.49456127,-0.288495539,-0.346011242,-0.035174759,-0.25332078,0.290061247,0.105289234,0.000110576,0,0.668356956,-1.499524668,1.006971615,0,0.438328762,0.308107223,0.405261025,0.447188355,0.149385534,0,2.169234949,-3.700145281,2.251784071,0,0.352756115,0.030363171,0.000230455,0.024610548,0.938333043,20.19280728
"Chadwell Street, Angel",-0.106408455,51.53051587,-0.200218254,-0.130834538,-0.156161982,-0.044056272,0.242392222,0.065054459,1.89E-06,0,0,0,0,0,0.317605288,0.485577031,0.404539019,0.621993031,0.167644625,0,0,0,0,0,0.591754963,0.813216621,0.812903233,0.902250632,0.938703972,23.57678562
"Doric Way , Somers Town",-0.132250369,51.5288338,-0.185505373,-0.298849774,-0.228199645,0.042694272,0.07466725,0.150824146,4.99E-06,0,0,0,0,0,0.487605564,0.579309115,0.287869323,0.355604795,0.149356435,0,0,0,0,0,0.883020423,0.797066693,0.934470994,0.865292112,0.938769731,22.44835804
"Finlay Street, Fulham",-0.215895601,51.4768851,0.035187841,0.331696198,-0.039861747,0.075049587,0.238814384,0.118117006,1.12E-05,0,0,0,0,0,0.51925651,0.399389895,0.355349351,0.758238119,0.24270134,0,0,0,0,0,0.553714761,0.667425713,0.745628614,0.730723656,0.939190914,22.08718026
"Hartington Road, Stockwell",-0.126874471,51.47787084,-0.008950802,0.082945224,-0.124116411,0.115165609,0.087693836,0.089258934,1.87E-05,0,0,0,0,0,0.484640076,0.482293733,0.361294225,0.771789615,0.146527368,0,0,0,0,0,0.696044551,0.815348844,0.96441153,0.83410642,0.939523007,19.28098064
"Durant Street, Bethnal Green",-0.065550321,51.52868155,-0.14136673,-0.179957306,-0.100610885,-0.040755846,0.121550743,0.096449234,2.57E-06,0,0,0,0,0,0.32550993,0.906540727,0.490275642,0.613450061,0.212888484,0,0,0,0,0,0.724761729,0.961370321,0.93438404,0.947423541,0.939989582,19.26623534
"Victoria Park Road, Hackney Central",-0.054162264,51.53642464,0.608990196,0.313958782,0.189941714,0.419048482,0.243297054,0.1599729,0.000521539,0,0,0,0,0,0.365890249,0.471651366,0.284483646,0.374904212,0.223621349,0,0,0,0,0,0.709210084,0.940619167,0.399990313,0.992820355,0.940000431,18.49722171
"Walworth Square, Walworth",-0.096518684,51.491327,-0.097228087,-0.144765524,-0.091927621,-0.005300467,0.198140988,0.277399827,1.96E-07,0,0,0,0,0,0.385792831,0.96742481,0.263678251,1.00881497,0.136927597,0,0,0,0,0,0.894045864,0.990354351,0.686570384,0.943136994,0.940146491,19.90824087
"Teversham Lane, Stockwell",-0.1232585,51.47614939,-0.244356896,-0.045915557,-0.119643564,-0.124713333,-0.084992981,0.067540661,1.58E-05,0,0,0,0,0,0.488109902,0.527138224,0.351344976,0.81799269,0.164742258,0,0,0,0,0,0.73653485,0.966858896,0.963577756,0.938216263,0.940570441,19.29705477
"Southampton Place, Holborn",-0.121328408,51.51760685,-0.259069777,-0.460340443,-0.298295246,0.039225469,0.420241467,0.098771539,2.45E-06,0,0,0,0,0,0.48902006,0.769423238,0.50464106,0.671237911,0.201059064,0,0,0,0,0,0.823093233,0.957987861,0.654136765,0.813874322,0.940601834,21.64775705
"West Kensington Station, West Kensington",-0.206029743,51.49087074,-0.362059944,-0.283924036,-0.18199471,-0.180065233,0.019990472,0.209879397,0.000142804,0,0,0,0,0,0.540805374,0.436299582,0.493480481,0.619356656,0.230788585,0,0,0,0,0,0.821942548,0.959404921,0.929578893,0.829333441,0.940755974,19.7518041
"Clifton Street, Shoreditch",-0.083067,51.523196,-0.376772824,-0.26805646,-0.148873407,-0.227899418,0.052901351,0.104062592,8.82E-05,0,0,0,0,0,0.485538532,0.887594548,0.498473308,0.628168559,0.147053079,0,0,0,0,0,0.801540228,0.965897146,0.99900302,0.889460574,0.940941586,21.37762773
"Charing Cross Hospital, Hammersmith",-0.217995921,51.48728535,-0.229644015,-0.151133985,-0.071578891,-0.158065124,0.33893346,0.099658559,4.02E-05,0,0,0,0,0,0.523945366,0.325475602,0.347874205,0.445489718,0.236867542,0,0,0,0,0,0.365223439,0.818989762,0.528591967,0.647712152,0.941855467,23.40901438
"Queen Mother Sports Centre, Victoria",-0.139956043,51.49357351,-0.111940968,-0.012822329,-0.098659231,-0.013281737,0.205401732,0.091090026,2.55E-07,0,0,0,0,0,0.822429594,0.591318336,0.393055993,0.473111595,0.119104437,0,0,0,0,0,0.255637036,0.234767419,0.781377099,0.168147782,0.942078252,25.59843696
"Sumner Place, South Kensington",-0.173715911,51.49121192,-0.288495539,-0.261077413,-0.159604391,-0.128891148,-0.180378622,0.096361551,2.57E-05,0,0,0,0,0,0.390445044,0.324158284,0.400432418,0.366388218,0.196917151,0,0,0,0,0,0.912620939,0.942405904,0.604399912,0.602504747,0.942166251,24.60069925
"Gower Place , Euston",-0.13518856,51.52522753,-0.30320842,-0.453905239,-0.202867587,-0.100340833,0.170423953,0.109769614,1.83E-05,0,0,0,0,0,0.449875327,0.613447612,0.377590513,0.45600874,0.16872682,0,0,0,0,0,0.75745636,0.843431895,0.875843584,0.828079252,0.942170643,23.04768845
"Tachbrook Street, Victoria",-0.138364847,51.49211134,-0.111940968,0.186364611,-0.124243959,0.012302991,-0.157128041,0.168052674,4.81E-07,0,0,0,0,0,0.814053623,0.493942892,0.382652674,0.486639628,0.105342198,0,0,0,0,0,0.984860451,0.809434947,0.793839286,0.936543178,0.942337861,27.70163975
"Geraldine Street, Elephant & Castle",-0.106000855,51.49612799,-0.347347063,-0.566787553,-0.245466266,-0.101880796,0.225208094,0.220249157,4.93E-05,0,0,0,0,0,0.517978466,0.750592179,0.386775441,0.830240657,0.157593639,0,0,0,0,0,0.879079595,0.939033237,0.787369656,0.954534134,0.942881896,19.39727966
"LMU Commercial Road, Whitechapel",-0.066078037,51.51492456,-0.214931135,0.191062151,-0.057625461,-0.157305673,0.32810059,0.13990503,6.13E-05,0,0,0,0,0,0.421212565,0.613897906,0.708651395,0.546399613,0.127203983,0,0,0,0,0,0.595825651,0.783387557,0.796882546,0.981875442,0.943129829,20.26975638
"Earnshaw Street , Covent Garden",-0.128585022,51.51611887,-0.185505373,-0.197220925,-0.1720548,-0.013450573,0.408564366,0.148772876,4.87E-07,0,0,0,0,0,0.374740205,0.716635554,0.46475111,0.706982474,0.246954343,0,0,0,0,0,0.58697748,0.863042527,0.669711639,0.82939517,0.943681282,19.25408685
"Drury Lane, Covent Garden",-0.12221963,51.51477076,-0.126653849,-0.183962195,-0.20891814,0.08226429,0.647163253,0.25833524,4.16E-05,0,0,0,0,0,0.484758203,1.113875916,0.502455481,1.143688846,0.313709852,0,0,0,0,0,0.766498028,0.805493694,0.657823779,0.995256971,0.943928063,21.38939739
"Alma Road, Wandsworth",-0.184806157,51.45799126,-0.288495539,-0.034135702,-0.244996525,-0.043499014,0.113089575,0.122162828,3.93E-06,0,0,0,0,0,0.630720172,0.382146942,0.279904519,0.530825292,0.298982544,0,0,0,0,0,0.965722187,0.666739701,0.637506373,0.921102747,0.944386062,21.16566897
"Whitehall Place, Strand",-0.123179697,51.50654321,0.314732578,0.186061692,0.258120444,0.056612133,0.697423451,0.222411486,1.54E-05,0,0,0,0,0,1.142026358,0.843669215,0.619961035,0.940180894,0.285489697,0,0,0,0,0,0.274281159,0.987475979,0.43090778,0.395317226,0.944660156,19.39341985
"Columbia Road, Shoreditch",-0.075375,51.528187,-0.053089445,0.119184591,-0.11523982,0.062150375,0.018121084,0.122841545,8.08E-06,0,0,0,0,0,0.604884882,1.087274144,0.389770328,1.022419632,0.155701166,0,0,0,0,0,0.805139191,0.948003323,0.963029824,0.964184924,0.944831276,20.27560542
"Queensbridge Road, Haggerston",-0.06992,51.53385,-0.347347063,-0.437216212,-0.094582525,-0.252764537,0.180808775,0.088301265,8.89E-05,0,0,0,0,0,0.481643492,1.12110983,0.360155604,1.003881375,0.165032219,0,0,0,0,0,0.820103343,0.936485517,0.996255512,0.985669454,0.945303023,23.02665821
"Hampstead Road, Euston",-0.138231303,51.52554222,-0.214931135,-0.4901419,-0.124622793,-0.090308342,0.461786208,0.158371248,2.39E-05,0,0,0,0,0,0.431844885,0.592254107,0.409582191,0.490550308,0.189054169,0,0,0,0,0,0.69817908,0.7940916,0.727796817,0.756932082,0.945735702,21.63208372
"Euston Road, Euston",-0.134407652,51.5262363,-0.391485705,-0.593072958,-0.222604612,-0.168881093,0.100614377,0.144597498,7.38E-05,0,0,0,0,0,0.462838167,0.630478489,0.353127617,0.452012453,0.160844503,0,0,0,0,0,0.789147478,0.839645591,0.917710645,0.832512271,0.946260048,22.50704028
"Bury Place, Holborn",-0.12335,51.51746,-0.288495539,-0.353700601,-0.251292863,-0.037202676,0.454283235,0.136649343,3.32E-06,0,0,0,0,0,0.443739809,0.708306176,0.469614978,0.645763994,0.216380557,0,0,0,0,0,0.773234151,0.989185562,0.632753978,0.795487662,0.94634734,21.906008
"Ontario Street, Elephant & Castle",-0.101384068,51.49652013,-0.082515207,-0.2084205,-0.185709572,0.103194365,0.205397015,0.120172104,2.17E-05,0,0,0,0,0,0.431875043,0.790847146,0.31624446,0.838032411,0.138471894,0,0,0,0,0,0.877150336,0.971400282,0.768555805,0.917648564,0.946525913,20.45418138
"New Inn Yard, Shoreditch",-0.079248081,51.52452699,-0.067802326,0.01470035,-0.146374057,0.078571731,0.013336315,0.1056612,1.07E-05,0,0,0,0,0,0.545398892,0.917888147,0.47830457,0.725831684,0.151663342,0,0,0,0,0,0.81442892,0.921015234,0.901740701,0.893838815,0.947263528,21.28964582
"Scala Street, Fitzrovia",-0.136039674,51.51991453,-0.347347063,-0.317249523,-0.192032861,-0.155314202,0.04521827,0.143561838,6.19E-05,0,0,0,0,0,0.394721628,0.482568356,0.451779034,0.383584346,0.198656476,0,0,0,0,0,0.664024943,0.909985765,0.929798912,0.968410724,0.947576426,21.06283471
"Whiston Road, Haggerston",-0.076341,51.534464,-0.156079611,-0.12100694,-0.097344295,-0.058735316,0.185081309,0.083342453,4.48E-06,0,0,0,0,0,0.65456252,1.015914384,0.30774573,1.052058974,0.148469123,0,0,0,0,0,0.973481794,0.688981506,0.715223661,0.79001099,0.947765006,22.29582198
"Red Lion Square, Holborn",-0.119123345,51.51943538,-0.288495539,-0.488283848,-0.281641925,-0.006853614,0.325746028,0.206051081,2.01E-07,0,0,0,0,0,0.505659251,0.715045851,0.589100974,0.703449967,0.169860573,0,0,0,0,0,0.755457506,0.982702365,0.809751935,0.922084314,0.949209843,19.30886503
"Blackfriars Road, Southwark",-0.10454093,51.505461,-0.14136673,-0.146433547,-0.162520872,0.021154142,0.200112919,0.091569085,6.51E-07,0,0,0,0,0,1.033316766,0.79728454,0.498813625,1.111020192,0.212417895,0,0,0,0,0,0.953797011,0.972920512,0.80508976,0.964332185,0.949713496,22.1668029
"Putney Bridge Road, East Putney",-0.206240805,51.46199911,-0.244356896,0.174166162,-0.207622888,-0.036734008,0.22659437,0.054152291,1.07E-06,0,0,0,0,0,0.544027416,0.315517768,0.26998201,0.593215598,0.258140028,0,0,0,0,0,0.840822497,0.610170741,0.648175976,0.904733971,0.949974,26.73563409
"Pennington Street, Wapping",-0.065006,51.508622,-0.317921301,-0.068227493,-0.023273346,-0.294647955,0.329620195,0.077102461,0.00010296,0,0,0,0,0,0.350989349,0.350741594,0.292072488,0.480630747,0.107457426,0,0,0,0,0,0.654380749,0.794234233,0.752340662,0.629365994,0.950515572,22.24052791
"City Road, Angel",-0.100168,51.530344,-0.244356896,-0.057844183,-0.039722605,-0.204634291,0.322425999,0.09714632,6.54E-05,0,0,0,0,0,0.326747754,0.490092183,0.364246969,0.488482859,0.135110909,0,0,0,0,0,0.661737027,0.617247511,0.790652106,0.918336277,0.950701409,22.59298778
"Mexfield Road, East Putney",-0.202802098,51.45682071,-0.391485705,0.001648042,-0.234710296,-0.156775409,0.14476881,0.09553972,3.76E-05,0,0,0,0,0,0.638836517,0.344162978,0.299595395,0.612189878,0.257863129,0,0,0,0,0,0.907026413,0.724518442,0.75644256,0.997565547,0.950987845,24.50219969
"Worship Street, Shoreditch",-0.079608554,51.521668,-0.229644015,-0.167280134,-0.163995664,-0.065648351,0.066200032,0.16875075,1.38E-05,0,0,0,0,0,0.517536302,0.978239697,0.502714759,0.552593063,0.17176627,0,0,0,0,0,0.80475666,0.932346649,0.927126009,0.93040433,0.95111488,22.418034
"Warwick Road, Olympia",-0.20528437,51.49671237,-0.126653849,-0.306309226,-0.151537338,0.024883489,-0.7530934,0.161116293,1.86E-06,0,0,0,0,0,0.687738171,0.376797551,0.493745064,0.29188867,0.229896377,0,0,0,0,0,0.925704572,0.861935249,0.95384996,0.937775788,0.951274304,18.8730922
"Nesham Street, Wapping",-0.06691,51.507131,0.02047496,0.265734626,-0.002285645,0.022760604,0.31606243,0.121552396,1.07E-06,0,0,0,0,0,0.414830495,0.365274585,0.281457879,0.536530628,0.110068733,0,0,0,0,0,0.657964189,0.818038023,0.710282777,0.597159994,0.951420303,21.24124506
"Shoreditch High Street, Shoreditch",-0.078130921,51.5263778,0.123465126,0.245988708,-0.134998749,0.258463875,0.007801524,0.072082861,7.33E-05,0,0,0,0,0,0.588203439,0.931697494,0.419989235,0.865667658,0.147705867,0,0,0,0,0,0.833385916,0.962806956,0.938422905,0.977645282,0.951584562,21.40041378
"Liverpool Road (N1 Centre), Angel",-0.106992706,51.53450449,-0.244356896,-0.180342663,-0.099413202,-0.144943695,0.306589637,0.147940869,5.61E-05,0,0,0,0,0,0.344846392,0.524034554,0.444676068,0.659398201,0.176853304,0,0,0,0,0,0.772018817,0.660381129,0.957187597,0.83097028,0.951800564,21.86293116
"Sopwith Way, Battersea Park",-0.149035375,51.48112194,0.417722744,0.265502881,0.437902256,-0.020179512,0.314182363,0.228829932,2.05E-06,0,0,0,0,0,0.413704151,0.368884327,0.339666615,0.48621058,0.151201623,0,0,0,0,0,0.321897082,0.880836629,0.170459521,0.734775392,0.951987913,16.71720684
"River Street , Clerkenwell",-0.109970527,51.52916347,0.079326483,0.098845948,-0.188649813,0.267976297,0.114584652,0.08201364,9.16E-05,0,0,0,0,0,0.298034263,0.567137414,0.501028923,0.827669675,0.170200556,0,0,0,0,0,0.502952252,0.99236733,0.814683296,0.834207828,0.952498865,23.63738112
"Westminster Bridge Road, Elephant & Castle",-0.107913,51.498386,-0.362059944,-0.456375961,-0.234708944,-0.127351,0.291519053,0.175336617,5.48E-05,0,0,0,0,0,0.764698745,0.645969524,0.433474186,0.792551112,0.169474062,0,0,0,0,0,0.929697577,0.882507917,0.819700329,0.944505273,0.953139113,22.19798382
"Granby Street, Shoreditch",-0.069543,51.525645,-0.214931135,-0.094065424,-0.122024133,-0.092907001,0.015847074,0.131224263,1.97E-05,0,0,0,0,0,0.356526931,0.888548884,0.525279712,0.584405978,0.18628021,0,0,0,0,0,0.728718903,0.984165036,0.973967151,0.9442741,0.953519276,19.6987622
"Hoxton Station, Hoxton",-0.075901,51.531091,-0.332634182,-0.281308955,-0.123040281,-0.209593901,0.12712884,0.075025731,5.05E-05,0,0,0,0,0,0.620682587,1.043490978,0.325364571,1.04165019,0.141843193,0,0,0,0,0,0.91713807,0.821269876,0.829707752,0.881941665,0.954514362,22.45736114
"Abyssinia Close, Clapham Junction",-0.167029,51.460333,-0.273782658,-0.064996401,-0.277481838,0.00369918,0.315131988,0.161095297,4.10E-08,0,0,0,0,0,0.248887432,0.319109431,0.148979622,0.308386376,0.263118654,0,0,0,0,0,0.574280033,0.637754049,0.451607538,0.701577131,0.955149445,23.5222083
"Goswell Road (City Uni), Finsbury",-0.10102611,51.528246,-0.200218254,-0.040390274,-0.075594754,-0.1246235,0.255516434,0.118051455,3.09E-05,0,0,0,0,0,0.31632426,0.543652113,0.354391461,0.494103498,0.144895351,0,0,0,0,0,0.615174464,0.748052647,0.795715755,0.891693319,0.95579548,21.24713802
"Nantes Close, Wandsworth",-0.180791784,51.46193072,-0.332634182,-0.089141931,-0.245639047,-0.086995134,0.198499726,0.106513834,1.32E-05,0,0,0,0,0,0.482247645,0.314858551,0.193049559,0.469134121,0.300518254,0,0,0,0,0,0.908817483,0.631972929,0.549917727,0.973897271,0.955894713,22.75962822
"Upper Richmond Road, Putney",-0.212145939,51.45971528,-0.273782658,0.229348718,-0.228596049,-0.045186609,0.239219819,0.171061596,6.66E-06,0,0,0,0,0,0.514461859,0.308208664,0.277084503,0.619288881,0.266652715,0,0,0,0,0,0.775762477,0.616065124,0.679089493,0.877916136,0.955963768,24.73707952
"Sun Street, Liverpool Street",-0.083935724,51.520009,-0.156079611,-0.048073305,-0.214602246,0.058522634,0.058647804,0.204332761,1.45E-05,0,0,0,0,0,0.505258189,1.029127633,0.47611149,0.528857987,0.17241058,0,0,0,0,0,0.810877349,0.862168821,0.866977827,0.988344577,0.956058618,22.34351158
"Malet Street, Bloomsbury",-0.130431727,51.52168078,-0.008950802,-0.047375864,-0.17864707,0.169696267,0.159051304,0.088097627,4.00E-05,0,0,0,0,0,0.434283837,0.566407722,0.396688732,0.443036244,0.172178649,0,0,0,0,0,0.725544688,0.962104882,0.870910686,0.976927437,0.956564819,22.42919531
"High Holborn , Covent Garden",-0.124826,51.516226,-0.200218254,-0.248481697,-0.213253062,0.013034808,0.536873189,0.138849891,4.17E-07,0,0,0,0,0,0.416628392,0.766192185,0.458536489,0.738957471,0.253492529,0,0,0,0,0,0.688622164,0.927924757,0.62822191,0.813760474,0.95698117,21.64287107
"Oxford Road, Putney",-0.212607684,51.46079243,-0.288495539,0.207471186,-0.21825499,-0.070240549,0.252183514,0.111983284,9.18E-06,0,0,0,0,0,0.506436722,0.309155123,0.276277884,0.625196478,0.269887964,0,0,0,0,0,0.744882377,0.605898171,0.670265321,0.853557008,0.957168394,24.79976815
"Union Street, The Borough",-0.098497684,51.50368837,-0.30320842,-0.249759722,-0.155186699,-0.148021721,0.228321096,0.13801806,5.33E-05,0,0,0,0,0,0.761557259,0.808925939,0.372333867,0.975075213,0.184656443,0,0,0,0,0,0.95121257,0.990839397,0.625018202,0.868683285,0.957724547,21.89037701
"Drayton Gardens, West Chelsea",-0.179369,51.487196,0.02047496,0.1687453,-0.099813224,0.120288184,-0.002830077,0.146721179,3.82E-05,0,0,0,0,0,0.534810601,0.465564672,0.385275166,0.414236534,0.203911051,0,0,0,0,0,0.811700976,0.835052563,0.845540036,0.832824381,0.957752347,20.24974119
"Cheapside, Bank",-0.09294031,51.51397065,-0.097228087,-0.101874012,-0.151126374,0.053898287,0.2306143,0.082131027,3.71E-06,0,0,0,0,0,0.686744762,0.934660122,0.268416107,0.527069101,0.232427252,0,0,0,0,0,0.733536573,0.786980714,0.657256433,0.638218947,0.958339104,19.51388071
"Tavistock Place, Bloomsbury",-0.123509611,51.5262503,-0.126653849,-0.084488384,-0.179783042,0.053129193,0.101593586,0.059859112,2.50E-06,0,0,0,0,0,0.472303616,0.853778874,0.485782639,0.984075203,0.156890081,0,0,0,0,0,0.60542411,0.851701839,0.748960774,0.78666505,0.958610111,20.70473147
"Esmond Street, Putney",-0.211468596,51.46231278,-0.30320842,0.179638678,-0.201310093,-0.101898327,0.262608665,0.072452349,1.15E-05,0,0,0,0,0,0.498918195,0.308677504,0.270130913,0.617679788,0.269054069,0,0,0,0,0,0.726755644,0.590377518,0.648902404,0.832531909,0.959124736,25.67146929
"Museum of London, Barbican",-0.096496865,51.51782144,-0.244356896,-0.1462347,-0.150079077,-0.09427782,0.222416941,0.10697175,1.56E-05,0,0,0,0,0,0.432960137,0.755721388,0.301536192,0.683772778,0.181247997,0,0,0,0,0,0.682607243,0.718829201,0.722398111,0.761281609,0.959234192,22.26003569
"St. Katharine's Way, Tower",-0.070542,51.505697,0.211742411,0.497781796,0.069133203,0.142609208,0.2955737,0.223462846,9.87E-05,0,0,0,0,0,0.51143139,0.387876558,0.262117384,0.582060245,0.12006473,0,0,0,0,0,0.632273428,0.873779384,0.720774627,0.563073339,0.959644199,20.84958039
"Northfields, Wandsworth",-0.20066766,51.46095151,-0.170792492,0.215643247,-0.218075334,0.047282842,0.181520995,0.111350906,4.13E-06,0,0,0,0,0,0.5739317,0.310045061,0.260097324,0.567100559,0.248567761,0,0,0,0,0,0.904659314,0.650716389,0.665975567,0.972677323,0.959779481,27.33698854
"Haggerston Road, Haggerston",-0.074284675,51.53932857,0.079326483,0.005695454,-0.0436336,0.122960084,0.218111427,0.229099061,7.64E-05,0,0,0,0,0,0.648505549,1.0398901,0.302257051,1.067047927,0.172930983,0,0,0,0,0,0.89862058,0.590763141,0.749833829,0.675421473,0.959937697,19.52204741
"Santos Road, Wandsworth",-0.200806304,51.45705988,-0.391485705,-0.015180234,-0.235806259,-0.155679447,0.137575217,0.078553601,2.94E-05,0,0,0,0,0,0.635871834,0.340565147,0.29195317,0.597799652,0.254021193,0,0,0,0,0,0.913862255,0.723939673,0.748188999,0.990705094,0.960913445,25.02719833
"Godliman Street, St. Paul's",-0.099141408,51.51248445,-0.082515207,-0.119842056,-0.177196074,0.094680867,0.272848831,0.141368243,2.25E-05,0,0,0,0,0,0.694517033,1.032861784,0.25115907,0.728072046,0.213810088,0,0,0,0,0,0.792549703,0.774805605,0.657096587,0.717370185,0.961135647,20.47779506
"Putney Rail Station, Putney",-0.216526155,51.46071722,-0.067802326,0.446859178,-0.216949862,0.149147537,0.27090883,0.161382601,6.69E-05,0,0,0,0,0,0.495301931,0.308440913,0.282482461,0.651067648,0.279107927,0,0,0,0,0,0.679204218,0.60162483,0.680537238,0.817386979,0.961489157,23.08763636
"Smugglers Way, Wandsworth",-0.191722864,51.46108367,-0.362059944,-0.135182038,-0.222794644,-0.1392653,0.120007358,0.139995019,4.81E-05,0,0,0,0,0,0.703809185,0.353908568,0.284540784,0.610096423,0.277004636,0,0,0,0,0,0.954332275,0.735000318,0.695907308,0.978088104,0.961590122,22.88648467
"Osiers Road, Wandsworth",-0.198735357,51.46067005,-0.229644015,0.138977825,-0.224576894,-0.005067121,0.157818518,0.11619453,5.00E-08,0,0,0,0,0,0.606916574,0.323323251,0.268581157,0.575314068,0.25091828,0,0,0,0,0,0.918050297,0.687621351,0.693268715,0.993538894,0.963468316,26.53590135
"Sea Containers, South Bank",-0.10682363,51.508033,-0.053089445,-0.030720705,-0.169803221,0.116713776,0.219180172,0.104327894,2.32E-05,0,0,0,0,0,1.592151518,0.736821003,0.64519374,1.350901134,0.246795217,0,0,0,0,0,0.910465101,0.925866232,0.877384456,0.949662095,0.963487268,17.8408022
"Disraeli Road, Putney",-0.21614583,51.46161068,-0.244356896,0.268128742,-0.201742482,-0.042614415,0.277308565,0.126266946,3.93E-06,0,0,0,0,0,0.488154566,0.306395494,0.27811274,0.645600314,0.278034341,0,0,0,0,0,0.660769336,0.593737139,0.670292814,0.801726559,0.963550697,23.74045761
