name,id,lat,lon,number,min_rail,min_rail_distance,min_park,min_park_distance,min_pier,min_pier_distance,population_density
"Pitfield Street Central, Hoxton",569,51.53213,-0.08299,41.0,Liverpool Street_diatance,1517.461672087382,Victoria Park St Agnes Gate_diatance,2245.7739760708014,Blackfriars Pier_diatance,2695.1709162741104,32961.0
"Upper Bank Street, Canary Wharf",570,51.503083,-0.017676,82.0,Fenchurch Street_diatance,4296.466969751596,Mile End Park Pavilion_diatance,1676.4946660260216,Canary Wharf Pier_diatance,802.724834900942,5272.0
"Westfield Southern Terrace ,Shepherd's Bush",571,51.506256,-0.218337,33.0,Paddington_diatance,3110.757369281538,Holland Park Abbotsbury Gate_diatance,1086.377364412268,Putney Pier_diatance,4331.893951617828,4871.0
"Greenland Road, Camden Town",572,51.539099,-0.141728,81.0,Euston_diatance,1259.769860837285,The Regent's Park St. Mark's Gate_distance,782.0121514050601,Embankment Pier_diatance,3840.292294492559,14974.0
"Limerston Street, West Chelsea",573,51.485587,-0.18119,62.0,Clapham Junction_diatance,2473.6728994513064,Battersea Park Albert Gate_diatance,1290.7383588529922,Cadogan Pier_diatance,1071.0343259377023,15879.0
"Eagle Wharf Road, Hoxton",574,51.53356,-0.09315,84.0,Liverpool Street_diatance,1846.6181522366428,Lincoln's Inn Fields South_distance,2551.207946451437,Blackfriars Pier_diatance,2607.2259615697462,22465.0
"Alpha Grove, Millwall",576,51.497304,-0.022793,51.0,Fenchurch Street_diatance,4149.288242367491,Mile End Park Pavilion_diatance,2158.7108026110895,Greenland Pier_diatance,680.0342903588343,51804.0
"Globe Town Market, Bethnal Green",577,51.528869,-0.047548,70.0,Liverpool Street_diatance,2641.5360173464137,Victoria Park Cricketer's Gate_distance,440.25496350316524,Nelson Dock Pier_diatance,2923.070205443404,20459.0
"Hollybush Gardens, Bethnal Green",578,51.527607,-0.057133,24.0,Liverpool Street_diatance,1990.3772493462186,Victoria Park Bonner Gate_diatance,887.8094174664707,Tower Bridge Quay_diatance,2659.4160248409016,18194.0
"Queen Street 2, Bank",579,51.511246,-0.093051,45.0,Cannon Street_diatance,180.6851144732148,Lincoln's Inn Fields South_distance,1674.147674554924,Bankside Pier_diatance,378.0996313557818,1021.0
"Doddington Grove, Kennington",580,51.48692917,-0.102996299,115.0,Vauxhall_diatance,1382.8973521332932,Geraldine Mary Harmsworth Park East_diatance,1033.6895204224459,Millbank Millennium Pier_diatance,1596.279269423203,15534.0
"New Cavendish Street, Marylebone",581,51.519167,-0.147983,42.0,Marylebone_diatance,1127.2895589685631,The Regent's Park St. Andrew's Gate_distance,702.7830576817117,Embankment Pier_diatance,2288.5335316664923,13548.0
"Abingdon Green, Westminster",583,51.49764,-0.12597218,39.0,Waterloo_diatance,1072.480058576882,St. James's Park Storey's Gate_distance,523.3563150893744,Westminster Pier_diatance,495.9248032074087,6973.0
"Ilchester Gardens, Bayswater",584,51.51244,-0.19096,68.0,Paddington_diatance,1102.3067856615373,Kensington Gardens Black Lion Gate_diatance,339.4970504682305,Cadogan Pier_diatance,3706.1373924580985,22264.0
"Mudchute DLR, Cubitt Town",586,51.490645,-0.014582,46.0,Fenchurch Street_diatance,4977.811014956675,Mile End Park Pavilion_diatance,3029.0706729566346,Masthouse Terrace Pier_diatance,647.5595872126527,5590.0
"Monument Street, Monument",587,51.50964,-0.08497,47.0,Cannon Street_diatance,434.17360434375684,Geraldine Mary Harmsworth Park East_diatance,2102.1170781336855,London Bridge City Pier_diatance,302.4680702559571,1021.0
"Hoxton Street, Hoxton",588,51.52959,-0.0801,22.0,Liverpool Street_diatance,1239.423736755641,Victoria Park St Agnes Gate_diatance,2134.373875277174,Tower Millennium Pier_diatance,2483.069490027638,32961.0
"Drayton Gardens, West Chelsea",589,51.487196,-0.179369,82.0,Clapham Junction_diatance,2611.4575370520242,Battersea Park Albert Gate_diatance,1294.1915301051763,Cadogan Pier_diatance,1022.5890257820685,18561.0
"Greenberry Street, St.John's Wood",590,51.53256,-0.16862,49.0,Marylebone_diatance,1121.4513119018482,The Regent's Park Hanover Gate_distance,506.0231097516441,Embankment Pier_diatance,4335.35446491241,28736.0
"Bishop's Bridge Road East, Bayswater",592,51.5171,-0.18377,17.0,Paddington_diatance,475.3661765426046,Kensington Gardens Lancaster Gate_diatance,739.3460364374773,Cadogan Pier_diatance,3996.0664712746884,16583.0
"Northdown Street, King's Cross",593,51.531066,-0.11934,30.0,Kings Cross_diatance,311.5065543390862,Lincoln's Inn Fields West_distance,1685.1332055603266,Blackfriars Pier_diatance,2605.576989712184,18269.0
"Kingsway Southbound, Strand",594,51.513875,-0.117774,15.0,Charing Cross_diatance,798.9654988108349,Lincoln's Inn Fields South_distance,225.33921407813833,Festival Pier_diatance,764.3444206325314,2977.0
"Hammersmith Road, Hammersmith",595,51.493267,-0.21985,50.0,Paddington_diatance,3982.4499306499715,Holland Park Abbotsbury Gate_diatance,1302.9500657450922,Putney Pier_diatance,2899.204048470898,14710.0
"Parson's Green , Parson's Green",596,51.472817,-0.199783,81.0,Clapham Junction_diatance,2246.480375324816,Battersea Park Albert Gate_diatance,2506.7183450620055,Wandsworth Riverside Quarter Pier_diatance,1023.9251667189717,12368.0
"Fulham Park Road, Fulham",597,51.473471,-0.20782,60.0,Clapham Junction_diatance,2787.7890620308885,Battersea Park Albert Gate_diatance,3025.2002230685334,Putney Pier_diatance,860.6601974365573,14907.0
"Southerton Road, Hammersmith",598,51.494499,-0.228188,90.0,Paddington_diatance,4349.289557506978,Holland Park Abbotsbury Gate_diatance,1725.900310813074,Putney Pier_diatance,3146.859952475681,6013.0
"Manbre Road, Hammersmith",599,51.485743,-0.223616,53.0,Clapham Junction_diatance,4389.45994582976,Holland Park Abbotsbury Gate_diatance,2093.138044716157,Putney Pier_diatance,2123.7175212356733,13776.0
"South Lambeth Road, Vauxhall",600,51.481747,-0.124642,72.0,Vauxhall_diatance,477.28680692761634,Battersea Park Sopwith Way_diatance,1711.8551276894993,St. George Wharf_diatance,539.2921171473479,12737.0
"BBC White City, White City",601,51.514767,-0.225787,78.0,Paddington_diatance,3392.7302654536343,Holland Park Abbotsbury Gate_diatance,2103.6707005384797,Putney Pier_diatance,5322.264964696368,2782.0
"Union Grove, Wandsworth Road",602,51.472993,-0.133972,72.0,Vauxhall_diatance,1627.1728086119383,Battersea Park Rosery Gate_diatance,1191.5917680126777,Battersea Power Station Pier_diatance,1470.9607794233498,13431.0
"Caldwell Street, Stockwell",603,51.477839,-0.116493,72.0,Vauxhall_diatance,1000.137153873277,Geraldine Mary Harmsworth Park West_diatance,2011.4874277838846,St. George Wharf_diatance,1201.7262606138413,16962.0
"St Martins Close, Camden Town",604,51.538792,-0.138535,22.0,Euston_diatance,1156.3657296460365,The Regent's Park St. Mark's Gate_distance,981.4922109019947,Embankment Pier_diatance,3732.377528108539,14974.0
"Seymour Place, Marylebone",605,51.520331,-0.163667,23.0,Marylebone_diatance,311.3378936081844,The Regent's Park Clarence Gate_distance,618.0235241236774,Embankment Pier_diatance,3284.1173620158534,19375.0
"Addison Road, Holland Park",606,51.504199,-0.210941,43.0,Paddington_diatance,2758.1840221669727,Holland Park Abbotsbury Gate_diatance,543.7367149963328,Cadogan Pier_diatance,3894.361896417157,10540.0
"Putney Bridge Station, Fulham",607,51.468814,-0.210279,30.0,Clapham Junction_diatance,2812.549100532505,Battersea Park Sun Gate_diatance,3325.22156125108,Putney Pier_diatance,391.1250874737687,3905.0
"Colet Gardens, Hammersmith",608,51.491093,-0.216493,14.0,Paddington_diatance,3984.038841926344,Holland Park Abbotsbury Gate_diatance,1321.6022737729954,Putney Pier_diatance,2642.162157089068,14710.0
"Sugden Road, Clapham",609,51.46512358,-0.157788279,34.0,Clapham Junction_diatance,870.4631020791824,Battersea Park Sun Gate_diatance,1159.2919105521955,Plantation Wharf Pier_diatance,1722.9118565304736,20899.0
"Danvers Street, West Chelsea",610,51.48256792,-0.172078187,30.0,Clapham Junction_diatance,2023.931176084517,Battersea Park Albert Gate_diatance,578.542192231995,Cadogan Pier_diatance,396.5395828143914,20626.0
"Princedale Road , Holland Park",611,51.50646524,-0.208486599,30.0,Paddington_diatance,2485.2414282688014,Holland Park Abbotsbury Gate_diatance,670.9139865692273,Cadogan Pier_diatance,3925.1280625754553,12785.0
"Wandsworth Rd, Isley Court, Wandsworth Road",612,51.46925984,-0.141812513,62.0,Clapham Junction_diatance,2046.0056726340924,Battersea Park Rosery Gate_diatance,1104.557734323867,Battersea Power Station Pier_diatance,1655.0270701903125,15161.0
"Woodstock Grove, Shepherd's Bush",613,51.50403821,-0.217400093,58.0,Paddington_diatance,3156.7522088628793,Holland Park Abbotsbury Gate_diatance,909.4012495233043,Putney Pier_diatance,4082.866450305074,20128.0
"London Fields, Hackney Central",614,51.54119,-0.058826101,30.0,Liverpool Street_diatance,2985.5077698886653,Victoria Park St Agnes Gate_diatance,744.9521200539937,Tower Millennium Pier_diatance,4018.871255453016,11649.0
"Finlay Street, Fulham",615,51.4768851,-0.215895601,63.0,Clapham Junction_diatance,3449.845042380834,Holland Park Abbotsbury Gate_diatance,2752.1642633774036,Putney Pier_diatance,1061.7847158126365,11106.0
"Aintree Street, Fulham",616,51.48102131,-0.209973497,66.0,Clapham Junction_diatance,3311.5870635635156,Holland Park Abbotsbury Gate_diatance,2217.016254460243,Putney Pier_diatance,1567.0213460414664,12856.0
"Elysium Place, Fulham",617,51.47107905,-0.207842908,23.0,Clapham Junction_diatance,2704.5457980507786,Battersea Park Albert Gate_diatance,3097.2773983254506,Putney Pier_diatance,668.7641003888073,16791.0
"Eel Brook Common, Walham Green",618,51.47625965,-0.193254007,63.0,Clapham Junction_diatance,2065.6491028140304,Battersea Park Albert Gate_diatance,1973.98596292538,Chelsea Harbour Pier_diatance,967.3570515281363,8983.0
"Irene Road, Parsons Green",619,51.4737636,-0.197010096,44.0,Clapham Junction_diatance,2122.988819786042,Battersea Park Albert Gate_diatance,2292.345005097816,Wandsworth Riverside Quarter Pier_diatance,1136.6414311660287,8983.0
"Surrey Lane, Battersea",620,51.47518024,-0.167160736,43.0,Clapham Junction_diatance,1218.2706323602815,Battersea Park Sun Gate_diatance,268.55668275336797,Cadogan Pier_diatance,852.851638929758,17722.0
"Wandsworth Town Station, Wandsworth",621,51.46086446,-0.187427294,60.0,Clapham Junction_diatance,1249.9642225502746,Battersea Park Sun Gate_diatance,2291.956197202202,Plantation Wharf Pier_diatance,769.3370834182344,10598.0
"Lansdowne Road, Ladbroke Grove",622,51.50748124,-0.205535908,65.0,Paddington_diatance,2251.869179327764,Holland Park Duchess of Bedford_diatance,650.0021999092762,Cadogan Pier_diatance,3855.310988070148,12785.0
"Nantes Close, Wandsworth",623,51.46193072,-0.180791784,25.0,Clapham Junction_diatance,776.9657056354384,Battersea Park Sun Gate_diatance,1889.4430277717033,Plantation Wharf Pier_diatance,581.4248109299492,16746.0
"Courland Grove, Wandsworth Road",624,51.4729184,-0.132102704,187.0,Vauxhall_diatance,1577.9141938820185,Battersea Park Rosery Gate_diatance,1310.5182633126656,St. George Wharf_diatance,1526.8823640259793,13431.0
"Queen's Circus, Battersea Park",625,51.47761941,-0.149551631,361.0,Clapham Junction_diatance,2055.73027429518,Battersea Park Rosery Gate_diatance,61.35322408371515,Battersea Power Station Pier_diatance,743.7346848831716,18233.0
"Normand Park, West Kensington",626,51.48438657,-0.20481514,63.0,Clapham Junction_diatance,3263.9787076998123,Holland Park Abbotsbury Gate_diatance,1820.1786737546372,Putney Pier_diatance,2032.3628571032243,21682.0
"Holden Street, Battersea",627,51.4687905,-0.158230901,39.0,Clapham Junction_diatance,968.1450835461303,Battersea Park Sun Gate_diatance,771.3957755718061,Chelsea Harbour Pier_diatance,1600.8917923713223,18236.0
"William Morris Way, Sands End",628,51.46881971,-0.184318843,76.0,Clapham Junction_diatance,1088.375348711732,Battersea Park Sun Gate_diatance,1608.492268695011,Plantation Wharf Pier_diatance,234.5152599526982,11923.0
"Morie Street, Wandsworth",629,51.45995384,-0.190184054,17.0,Clapham Junction_diatance,1463.5567783160159,Battersea Park Sun Gate_diatance,2501.1564537821228,Wandsworth Riverside Quarter Pier_diatance,736.7359809626971,6935.0
"Clarence Walk, Stockwell",630,51.47073264,-0.126994068,58.0,Vauxhall_diatance,1710.1998071766654,Battersea Park Rosery Gate_diatance,1736.2998140582297,St. George Wharf_diatance,1732.7440399310124,17647.0
"Battersea Park Road, Nine Elms",631,51.4795017,-0.141770709,37.0,Vauxhall_diatance,1487.8608035197065,Battersea Park Rosery Gate_diatance,531.2767811517145,Battersea Power Station Pier_diatance,569.9909609365913,7298.0
"Sheepcote Lane, Battersea",632,51.47053858,-0.163041605,47.0,Clapham Junction_diatance,847.7675691872106,Battersea Park Sun Gate_diatance,492.87154615090174,Chelsea Harbour Pier_diatance,1221.0730707929752,15260.0
"Vereker Road, West Kensington",633,51.48959104,-0.209378594,78.0,Paddington_diatance,3796.0757798338955,Holland Park Abbotsbury Gate_diatance,1271.7297440532611,Putney Pier_diatance,2509.0527424035595,25127.0
"Brook Green South, Brook Green",634,51.49434708,-0.215804559,35.0,Paddington_diatance,3694.7705907011537,Holland Park Abbotsbury Gate_diatance,1014.4578212376724,Putney Pier_diatance,3003.054417325065,7586.0
"Greyhound Road, Hammersmith",635,51.48606206,-0.214428378,71.0,Clapham Junction_diatance,3891.340819408343,Holland Park Abbotsbury Gate_diatance,1749.7427293850694,Putney Pier_diatance,2082.777896037784,14008.0
"South Park, Sands End",636,51.46706414,-0.193502076,44.0,Clapham Junction_diatance,1634.3381236538557,Battersea Park Sun Gate_diatance,2269.1796908912097,Wandsworth Riverside Quarter Pier_diatance,542.1457296757053,9815.0
"Spencer Park, Wandsworth Common",637,51.45787019,-0.174691623,66.0,Clapham Junction_diatance,787.2498816149293,Battersea Park Sun Gate_diatance,2058.522804518891,Plantation Wharf Pier_diatance,1154.571171788473,3834.0
"Falcon Road, Clapham Junction",638,51.46663393,-0.169821175,61.0,Clapham Junction_diatance,250.60649586178468,Battersea Park Sun Gate_diatance,1031.0027562602097,Plantation Wharf Pier_diatance,877.1717660906936,18408.0
"Coomer Place, West Kensington",639,51.48357068,-0.202038682,40.0,Clapham Junction_diatance,3062.0649496830815,Holland Park Ilchester Gate_diatance,1914.917971032869,Chelsea Harbour Pier_diatance,1871.6948184393104,16446.0
"Silverthorne Road, Battersea",640,51.47286577,-0.148059277,47.0,Clapham Junction_diatance,1805.4099431785462,Battersea Park Rosery Gate_diatance,585.9219331115517,Battersea Power Station Pier_diatance,1237.8186647171797,4694.0
"Archbishop's Park, Waterloo",641,51.49824168,-0.117495865,18.0,Waterloo_diatance,616.6519757569498,Geraldine Mary Harmsworth Park West_diatance,553.1748992185186,Westminster Pier_diatance,551.250553031975,9068.0
"Fawcett Close, Battersea",642,51.46916161,-0.174485792,48.0,Clapham Junction_diatance,603.6623870791299,Battersea Park Sun Gate_diatance,1008.632031341979,Plantation Wharf Pier_diatance,600.3916011849858,17075.0
"All Saints' Road, Portobello",643,51.5190427,-0.204764421,43.0,Paddington_diatance,1940.0871489428132,Kensington Gardens Black Lion Gate_diatance,1538.1619498983694,Cadogan Pier_diatance,4824.325291015209,21788.0
"Rainville Road, Hammersmith",644,51.48373225,-0.223852256,77.0,Clapham Junction_diatance,4286.936499066227,Holland Park Abbotsbury Gate_diatance,2284.5535711822426,Putney Pier_diatance,1914.172293749086,16172.0
"Great Suffolk Street, The Borough",645,51.50173215,-0.100292412,47.0,Waterloo East_diatance,728.1141160279369,Geraldine Mary Harmsworth Park East_diatance,748.8843316435342,Bankside Pier_diatance,819.2063577402574,13123.0
"Buckingham Gate, Westminster",646,51.49886563,-0.137424571,87.0,Victoria_diatance,569.3280916271551,St. James's Park Buckingham Gate_distance,193.57418057150704,Westminster Pier_diatance,1038.8849592995564,3982.0
"Richmond Way, Shepherd's Bush",647,51.50035306,-0.217515071,93.0,Paddington_diatance,3371.736258157919,Holland Park Abbotsbury Gate_diatance,841.9310037128032,Putney Pier_diatance,3673.664849420188,22599.0
"Peterborough Road, Sands End",648,51.46904022,-0.19627483,33.0,Clapham Junction_diatance,1871.8209184867153,Battersea Park Sun Gate_diatance,2377.278686113853,Wandsworth Riverside Quarter Pier_diatance,632.4259814099539,10154.0
"World's End Place, West Chelsea",649,51.48180515,-0.18027465,47.0,Clapham Junction_diatance,2054.974246345647,Battersea Park Albert Gate_diatance,1069.7142748049203,Chelsea Harbour Pier_diatance,862.2133664285682,20267.0
"St. Mark's Road, North Kensington",650,51.51687069,-0.213872396,78.0,Paddington_diatance,2558.4197264032587,Holland Park Duchess of Bedford_diatance,1842.7259650806081,Cadogan Pier_diatance,5013.662125978926,12744.0
"Thorndike Close, West Chelsea",651,51.48089844,-0.183853573,18.0,Clapham Junction_diatance,2060.775196118447,Battersea Park Albert Gate_diatance,1296.7304438773824,Chelsea Harbour Pier_diatance,812.1723752924607,20267.0
"Evesham Street, Avondale",652,51.51148696,-0.218190203,25.0,Paddington_diatance,2924.6059704592935,Holland Park Abbotsbury Gate_diatance,1487.3645616566755,Cadogan Pier_diatance,4797.948303950378,11353.0
"Simpson Street, Clapham Junction",653,51.47084722,-0.17070367,80.0,Clapham Junction_diatance,717.4432674986638,Battersea Park Sun Gate_diatance,687.7974260475467,Chelsea Harbour Pier_diatance,720.6295716623769,19595.0
"Ashmole Estate, Oval",654,51.48267821,-0.117661574,99.0,Vauxhall_diatance,509.81829133617464,Geraldine Mary Harmsworth Park West_diatance,1511.4236931685234,St. George Wharf_diatance,777.9862138289102,12737.0
"Crabtree Lane, Fulham",655,51.48294452,-0.219346128,23.0,Clapham Junction_diatance,3973.838453030099,Holland Park Abbotsbury Gate_diatance,2203.9315144923544,Putney Pier_diatance,1756.3435263756037,13192.0
"Broomhouse Lane, Parsons Green",656,51.46841875,-0.199135704,23.0,Clapham Junction_diatance,2046.8662089937384,Battersea Park Sun Gate_diatance,2586.8643716016627,Wandsworth Riverside Quarter Pier_diatance,533.6139808648683,10154.0
"Blythe Road West, Shepherd's Bush",657,51.49968,-0.221791551,73.0,Paddington_diatance,3661.2152249191818,Holland Park Abbotsbury Gate_diatance,1143.0199583396636,Putney Pier_diatance,3623.000199251724,18996.0
"Ethelburga Estate, Battersea Park",658,51.47729232,-0.16478637,269.0,Clapham Junction_diatance,1483.5577663891008,Battersea Park Albert Gate_diatance,255.2631074045707,Cadogan Pier_diatance,625.8835117060987,17597.0
"Blackfriars Station, St. Paul's",659,51.511934,-0.10307894,46.0,Blackfriars_diatance,37.538725594566806,Lincoln's Inn Fields South_distance,996.5965810481767,Blackfriars Pier_diatance,207.8361967242283,1021.0
"West Kensington Station, West Kensington",660,51.49087074,-0.206029743,24.0,Paddington_diatance,3545.614264058021,Holland Park Abbotsbury Gate_diatance,1099.7204735492408,Chelsea Harbour Pier_diatance,2609.365896607889,25127.0
"All Saints Church, Portobello",661,51.51632095,-0.202608612,113.0,Paddington_diatance,1781.0175598900817,Kensington Gardens Black Lion Gate_diatance,1236.1471683607485,Cadogan Pier_diatance,4489.780501204265,20331.0
"Phene Street, Chelsea",662,51.48498496,-0.167919869,81.0,Victoria_diatance,2056.762502690949,Battersea Park Albert Gate_diatance,629.8868254653979,Cadogan Pier_diatance,262.19525347715097,12690.0
"Clarendon Road, Avondale",663,51.51323001,-0.211593602,43.0,Paddington_diatance,2438.970686564169,Holland Park Duchess of Bedford_diatance,1413.9689128936006,Cadogan Pier_diatance,4607.026354498789,19778.0
"Austin Road, Battersea Park",664,51.474376,-0.155442787,46.0,Clapham Junction_diatance,1513.1354171673704,Battersea Park Sun Gate_diatance,548.0211767928704,Cadogan Pier_diatance,1207.0518650944896,3155.0
"Smugglers Way, Wandsworth",665,51.46108367,-0.191722864,49.0,Clapham Junction_diatance,1529.2395710784315,Battersea Park Sun Gate_diatance,2502.075159547943,Wandsworth Riverside Quarter Pier_diatance,580.2128343339011,6935.0
"Shepherd's Bush Road North, Shepherd's Bush",667,51.5015946,-0.222293381,88.0,Paddington_diatance,3583.526115335406,Holland Park Abbotsbury Gate_diatance,1175.2361666444672,Putney Pier_diatance,3838.551625401498,20128.0
"Ravenscourt Park Station, Hammersmith",668,51.49422354,-0.236769936,190.0,Paddington_diatance,4862.198811042588,Holland Park Abbotsbury Gate_diatance,2291.7401008017223,Putney Pier_diatance,3335.250713586632,8815.0
"Teversham Lane, Stockwell",669,51.47614939,-0.1232585,29.0,Vauxhall_diatance,1084.5025513662786,Battersea Park Rosery Gate_diatance,1802.837225899751,St. George Wharf_diatance,1163.8040611326066,17835.0
"Ashley Crescent, Battersea",670,51.46718562,-0.152248582,90.0,Clapham Junction_diatance,1288.2571325297686,Battersea Park Sun Gate_diatance,1155.2622560539062,Battersea Power Station Pier_diatance,1911.2592426889669,13357.0
"Parsons Green Station, Parsons Green",671,51.475089,-0.201968,54.0,Clapham Junction_diatance,2494.8445238908307,Battersea Park Albert Gate_diatance,2591.230481178757,Putney Pier_diatance,1268.3229198921706,16809.0
"Hibbert Street, Battersea",673,51.46517078,-0.18038939,58.0,Clapham Junction_diatance,704.1671183321885,Battersea Park Sun Gate_diatance,1608.8286780302833,Plantation Wharf Pier_diatance,254.1034726739713,19595.0
"Carnegie Street, King's Cross",674,51.53546778,-0.11619105,43.0,Kings Cross_diatance,598.4570904911743,Lincoln's Inn Fields West_distance,2175.2996982525924,Blackfriars Pier_diatance,2957.520187386047,22228.0
"Usk Road, Clapham Junction",675,51.46348914,-0.182126248,56.0,Clapham Junction_diatance,825.5027945313639,Battersea Park Sun Gate_diatance,1824.855594498511,Plantation Wharf Pier_diatance,397.1483520785946,19595.0
"Hartington Road, Stockwell",676,51.47787084,-0.126874471,77.0,Vauxhall_diatance,934.2609118896545,Battersea Park Rosery Gate_diatance,1539.5586165688903,St. George Wharf_diatance,939.2942597956849,11397.0
"Heath Road, Battersea",677,51.46866929,-0.146544642,42.0,Clapham Junction_diatance,1712.6715245357645,Battersea Park Rosery Gate_diatance,1062.943952610858,Battersea Power Station Pier_diatance,1696.2652100695818,12117.0
"Esmond Street, Putney",678,51.46231278,-0.211468596,24.0,Clapham Junction_diatance,2861.4279429714725,Battersea Park Sun Gate_diatance,3621.2821642074255,Putney Pier_diatance,622.1250380999153,12203.0
"Orbel Street, Battersea",679,51.47453545,-0.170210533,113.0,Clapham Junction_diatance,1127.0276571225102,Battersea Park Sun Gate_diatance,481.159095908409,Chelsea Harbour Pier_diatance,662.2189918064312,14617.0
"Westbridge Road, Battersea",680,51.47768469,-0.170329317,39.0,Clapham Junction_diatance,1477.1915257488345,Battersea Park Albert Gate_diatance,409.45380191469894,Cadogan Pier_diatance,634.9287761809859,13238.0
"Bishop's Avenue, Fulham",681,51.47303687,-0.214749808,99.0,Clapham Junction_diatance,3225.250770711919,Holland Park Abbotsbury Gate_diatance,3149.5117748040843,Putney Pier_diatance,634.9725242317539,3905.0
"Crisp Road, Hammersmith",682,51.48810829,-0.22660621,102.0,Clapham Junction_diatance,4707.062208879774,Holland Park Abbotsbury Gate_diatance,2034.2758646325092,Putney Pier_diatance,2435.984646169859,12085.0
"Dorothy Road, Clapham Junction",683,51.46506424,-0.163750945,24.0,Clapham Junction_diatance,459.65236426606054,Battersea Park Sun Gate_diatance,1101.7167146845516,Plantation Wharf Pier_diatance,1315.189681832271,11932.0
"Neville Gill Close, Wandsworth",684,51.45475251,-0.195197203,173.0,Clapham Junction_diatance,2031.2952330356197,Battersea Park Sun Gate_diatance,3152.153288006246,Wandsworth Riverside Quarter Pier_diatance,1021.3873267276166,7836.0
"Osiers Road, Wandsworth",685,51.46067005,-0.198735357,80.0,Clapham Junction_diatance,2013.114184007365,Battersea Park Sun Gate_diatance,2924.61118296946,Wandsworth Riverside Quarter Pier_diatance,328.7284008563964,10808.0
"Beryl Road, Hammersmith",686,51.48814438,-0.222456468,66.0,Clapham Junction_diatance,4474.231489801231,Holland Park Abbotsbury Gate_diatance,1834.3366368741117,Putney Pier_diatance,2364.1816614447043,13776.0
"Northfields, Wandsworth",688,51.46095151,-0.20066766,27.0,Clapham Junction_diatance,2138.445133148867,Battersea Park Sun Gate_diatance,3021.5578066546923,Wandsworth Riverside Quarter Pier_diatance,317.3999917975485,10808.0
"Spanish Road, Clapham Junction",689,51.45922541,-0.180884959,28.0,Clapham Junction_diatance,932.1021851137492,Battersea Park Sun Gate_diatance,2132.708593051472,Plantation Wharf Pier_diatance,877.4190885441608,13436.0
"Stanley Grove, Battersea",690,51.47047503,-0.152130083,34.0,Clapham Junction_diatance,1428.4477937457766,Battersea Park Rosery Gate_diatance,872.8573831047345,Battersea Power Station Pier_diatance,1555.1205203573163,19130.0
"Erin Close, Walham Green",691,51.47946386,-0.195777222,67.0,Clapham Junction_diatance,2433.029200801792,Battersea Park Albert Gate_diatance,2114.070180264952,Chelsea Harbour Pier_diatance,1262.8154045365582,8525.0
"Cadogan Close, Victoria Park",692,51.54211855,-0.028941601,264.0,Stratford International_diatance,1431.1995513134204,Victoria Park Cadogan Gate_diatance,16.53074879497288,Canary Wharf Pier_diatance,4105.2849800106105,4239.0
"Felsham Road, Putney",693,51.464786,-0.215618902,55.0,Clapham Junction_diatance,3139.7255169455166,Battersea Park Sun Gate_diatance,3796.805794250583,Putney Pier_diatance,284.4945304713012,17661.0
"Putney Rail Station, Putney",694,51.46071722,-0.216526155,71.0,Clapham Junction_diatance,3228.500565057315,Battersea Park Sun Gate_diatance,4013.1730896087083,Putney Pier_diatance,740.6139536067197,10165.0
"Islington Green, Angel",695,51.53638435,-0.102757578,165.0,Kings Cross_diatance,1488.3520727605098,Lincoln's Inn Fields South_distance,2486.2527366574773,Blackfriars Pier_diatance,2867.656671919875,11849.0
"Charing Cross Hospital, Hammersmith",696,51.48728535,-0.217995921,30.0,Clapham Junction_diatance,4169.815046471095,Holland Park Abbotsbury Gate_diatance,1733.930735231468,Putney Pier_diatance,2224.937642822838,14008.0
"Charlotte Terrace, Angel",697,51.53639219,-0.112721065,42.0,Kings Cross_diatance,855.8505919964877,Lincoln's Inn Fields West_distance,2303.3130549850202,Blackfriars Pier_diatance,2979.3664275574565,22945.0
"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,48.0,Liverpool Street_diatance,2424.725445638348,Victoria Park St Agnes Gate_diatance,1351.5678285865733,Tower Millennium Pier_diatance,3586.5621087324685,12794.0
"Belford House, Haggerston",699,51.5366541,-0.07023031,31.0,Liverpool Street_diatance,2174.084654207555,Victoria Park St Agnes Gate_diatance,1312.152248588206,Tower Millennium Pier_diatance,3321.643132626546,17583.0
"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,43.0,Clapham Junction_diatance,1425.0034424935047,Battersea Park Albert Gate_diatance,693.3728418911377,Chelsea Harbour Pier_diatance,493.99900632977017,13238.0
"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,101.0,Clapham Junction_diatance,1029.1631122362996,Battersea Park Sun Gate_diatance,927.8582497605086,Chelsea Harbour Pier_diatance,274.176782091597,16518.0
"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,35.0,Liverpool Street_diatance,1600.3830805506645,Victoria Park Bonner Gate_diatance,1279.8873313820795,Tower Millennium Pier_diatance,2553.3362665063737,14358.0
"St. Bride Street, Holborn",703,51.51505991,-0.10534448,29.0,Blackfriars_diatance,417.5335149465594,Lincoln's Inn Fields South_distance,753.1696820085642,Blackfriars Pier_diatance,580.1057363886441,2733.0
"Mexfield Road, East Putney",704,51.45682071,-0.202802098,35.0,Clapham Junction_diatance,2404.303135532936,Battersea Park Sun Gate_diatance,3400.08205850274,Wandsworth Riverside Quarter Pier_diatance,799.6907957713049,9364.0
