name,id,lat,lon,number,min_rail,min_rail_distance,min_park,min_park_distance,min_pier,min_pier_distance,population_density,intercept,min_rail_distance_estimate,min_park_distance_estimate,min_pier_distance_estimate,population_density_estimate,localR2
"Crabtree Lane, Fulham",655,51.48294452,-0.219346128,21.0,Clapham Junction_diatance,3974.0,Holland Park Abbotsbury Gate_diatance,2204.0,Putney Pier_diatance,1756.0,13192.0,-0.006299538198498995,-0.028353693425940678,-0.13163484654132984,-0.024920407920244008,-0.1471622001607298,0.15585513927492006
"Broomhouse Lane, Parsons Green",656,51.46841875,-0.199135704,11.0,Clapham Junction_diatance,2047.0,Battersea Park Sun Gate_diatance,2587.0,Wandsworth Riverside Quarter Pier_diatance,534.0,10154.0,-0.02394198093658334,-0.019797363625514524,-0.12951781585546543,0.002238978582373538,-0.1494607639325352,0.16321630601785717
"Blythe Road West, Shepherd's Bush",657,51.49968,-0.221791551,29.0,Paddington_diatance,3661.0,Holland Park Abbotsbury Gate_diatance,1143.0,Putney Pier_diatance,3623.0,18996.0,0.024720701926991086,-0.04375886612323585,-0.14639454998596374,-0.039770152388729524,-0.16393310616893111,0.16066327766890132
"Ethelburga Estate, Battersea Park",658,51.47729232,-0.16478637,200.0,Clapham Junction_diatance,1484.0,Battersea Park Albert Gate_diatance,255.0,Cadogan Pier_diatance,626.0,17597.0,0.07612255331249207,-0.05156454278826434,-0.32478093564630134,0.23248768535353714,-0.21514589853632704,0.175731320939463
"Blackfriars Station, St. Paul's",659,51.511934,-0.10307894,39.0,Blackfriars_diatance,38.0,Lincoln's Inn Fields South_distance,997.0,Blackfriars Pier_diatance,208.0,1021.0,-0.24976291395938283,-0.0030959625261722102,0.05505323669184533,-0.18340081861531105,0.028668826815464534,0.1371735843979934
"West Kensington Station, West Kensington",660,51.49087074,-0.206029743,19.0,Paddington_diatance,3546.0,Holland Park Abbotsbury Gate_diatance,1100.0,Chelsea Harbour Pier_diatance,2609.0,25127.0,0.019464313777137546,-0.04905658934578986,-0.15419886935898974,-0.02674944731294225,-0.17717289997046512,0.17141119805466623
"All Saints Church, Portobello",661,51.51632095,-0.202608612,41.0,Paddington_diatance,1781.0,Kensington Gardens Black Lion Gate_diatance,1236.0,Cadogan Pier_diatance,4490.0,20331.0,0.06348979397646365,-0.07569957169085241,-0.2276392080664227,-0.0635535141504012,-0.21517131828977193,0.17943569829891945
"Phene Street, Chelsea",662,51.48498496,-0.167919869,55.0,Victoria_diatance,2057.0,Battersea Park Albert Gate_diatance,630.0,Cadogan Pier_diatance,262.0,12690.0,-0.0194685861790347,-0.050158539063409696,-0.41848822023196564,0.147528016394705,-0.2728402882579434,0.17950293486639277
"Clarendon Road, Avondale",663,51.51323001,-0.211593602,19.0,Paddington_diatance,2439.0,Holland Park Duchess of Bedford_diatance,1414.0,Cadogan Pier_diatance,4607.0,19778.0,0.06189156605171434,-0.06598723591552869,-0.18093905959853882,-0.05756677928612086,-0.19369251727428943,0.1716698563043078
"Austin Road, Battersea Park",664,51.474376,-0.155442787,66.0,Clapham Junction_diatance,1513.0,Battersea Park Sun Gate_diatance,548.0,Cadogan Pier_diatance,1207.0,3155.0,0.12916573474296414,-0.054951784969312856,-0.3789095829795737,0.3477594793448138,-0.125129793701886,0.16349418470602742
"Smugglers Way, Wandsworth",665,51.46108367,-0.191722864,20.0,Clapham Junction_diatance,1529.0,Battersea Park Sun Gate_diatance,2502.0,Wandsworth Riverside Quarter Pier_diatance,580.0,6935.0,-0.025432322456557004,-0.011490050519566425,-0.1278167852937332,0.02357315919781287,-0.148298876226073,0.16241400462307534
"Shepherd's Bush Road North, Shepherd's Bush",667,51.5015946,-0.222293381,41.0,Paddington_diatance,3584.0,Holland Park Abbotsbury Gate_diatance,1175.0,Putney Pier_diatance,3839.0,20128.0,0.028119716830750544,-0.04513470107951613,-0.14810176262638258,-0.04161155464864614,-0.1657047483758895,0.16100034559976184
"Ravenscourt Park Station, Hammersmith",668,51.49422354,-0.236769936,126.0,Paddington_diatance,4862.0,Holland Park Abbotsbury Gate_diatance,2292.0,Putney Pier_diatance,3335.0,8815.0,0.00469562765812309,-0.030352696836271124,-0.13161568165560597,-0.03544588866384588,-0.14516607942508014,0.14959377726200962
"Teversham Lane, Stockwell",669,51.47614939,-0.1232585,47.0,Vauxhall_diatance,1085.0,Battersea Park Rosery Gate_diatance,1803.0,St. George Wharf_diatance,1164.0,17835.0,0.018958405735530325,0.037908052155703566,-0.09800115373204467,0.054444098013316775,-0.06755701163428253,0.12128241647857006
"Ashley Crescent, Battersea",670,51.46718562,-0.152248582,49.0,Clapham Junction_diatance,1288.0,Battersea Park Sun Gate_diatance,1155.0,Battersea Power Station Pier_diatance,1911.0,13357.0,0.16953605347633804,-0.02994045861042463,-0.31655364123126234,0.3572879237433325,-0.0992430204950255,0.15584784043902813
"Parsons Green Station, Parsons Green",671,51.475089,-0.201968,43.0,Clapham Junction_diatance,2495.0,Battersea Park Albert Gate_diatance,2591.0,Putney Pier_diatance,1268.0,16809.0,-0.014773447002702831,-0.028344014286900993,-0.13341245632279417,-0.005918945291640853,-0.1541885067124752,0.16526371790563799
"Hibbert Street, Battersea",673,51.46517078,-0.18038939,40.0,Clapham Junction_diatance,704.0,Battersea Park Sun Gate_diatance,1609.0,Plantation Wharf Pier_diatance,254.0,19595.0,0.025990265955105087,-0.0232926298252988,-0.14575004626829768,0.10011924070905427,-0.1840998557792133,0.17457736178252217
"Carnegie Street, King's Cross",674,51.53546778,-0.11619105,24.0,Kings Cross_diatance,598.0,Lincoln's Inn Fields West_distance,2175.0,Blackfriars Pier_diatance,2958.0,22228.0,-0.16143618809978905,0.028960645383707715,0.0028866537345400276,-0.009514957759971732,-0.035868576252293165,0.08428407665552143
"Usk Road, Clapham Junction",675,51.46348914,-0.182126248,23.0,Clapham Junction_diatance,826.0,Battersea Park Sun Gate_diatance,1825.0,Plantation Wharf Pier_diatance,397.0,19595.0,0.01265796624948943,-0.01927209513108722,-0.13983902354229186,0.08227463617513704,-0.17423828254090226,0.1717832232477255
"Hartington Road, Stockwell",676,51.47787084,-0.126874471,43.0,Vauxhall_diatance,934.0,Battersea Park Rosery Gate_diatance,1540.0,St. George Wharf_diatance,939.0,11397.0,0.05760515806271673,0.007999232157400884,-0.14408844535014373,0.13192218608527284,-0.0738101091159692,0.1288936212029269
"Heath Road, Battersea",677,51.46866929,-0.146544642,19.0,Clapham Junction_diatance,1713.0,Battersea Park Rosery Gate_diatance,1063.0,Battersea Power Station Pier_diatance,1696.0,12117.0,0.17500030655773158,-0.03451862772934605,-0.33745818403573113,0.38017045960221607,-0.07744950360366733,0.1493009584837727
"Esmond Street, Putney",678,51.46231278,-0.211468596,9.0,Clapham Junction_diatance,2861.0,Battersea Park Sun Gate_diatance,3621.0,Putney Pier_diatance,622.0,12203.0,-0.039361914589540636,-0.008323514803226838,-0.11810164370484266,-0.010059898999318796,-0.1265849006214154,0.1474846656556455
"Orbel Street, Battersea",679,51.47453545,-0.170210533,33.0,Clapham Junction_diatance,1127.0,Battersea Park Sun Gate_diatance,481.0,Chelsea Harbour Pier_diatance,662.0,14617.0,0.08879353036405195,-0.0482084218698813,-0.2395629368789017,0.2052591365454728,-0.23283087363282123,0.1804490788645206
"Westbridge Road, Battersea",680,51.47768469,-0.170329317,28.0,Clapham Junction_diatance,1477.0,Battersea Park Albert Gate_diatance,409.0,Cadogan Pier_diatance,635.0,13238.0,0.07430222038939814,-0.056253279088040696,-0.27006220625133276,0.1969729274263939,-0.24959060261151192,0.18178821921051064
"Bishop's Avenue, Fulham",681,51.47303687,-0.214749808,49.0,Clapham Junction_diatance,3225.0,Holland Park Abbotsbury Gate_diatance,3150.0,Putney Pier_diatance,635.0,3905.0,-0.023991353074083836,-0.019123529146005177,-0.1238192337174761,-0.016388021511676527,-0.1362131584003474,0.1523014472784142
"Crisp Road, Hammersmith",682,51.48810829,-0.22660621,109.0,Clapham Junction_diatance,4707.0,Holland Park Abbotsbury Gate_diatance,2034.0,Putney Pier_diatance,2436.0,12085.0,-0.00044131598705922836,-0.029803858977240402,-0.13204618397646473,-0.030393638519394965,-0.14661485603923952,0.15316016355029374
"Dorothy Road, Clapham Junction",683,51.46506424,-0.163750945,20.0,Clapham Junction_diatance,460.0,Battersea Park Sun Gate_diatance,1102.0,Plantation Wharf Pier_diatance,1315.0,11932.0,0.134041367185883,-0.02019047784489087,-0.22344650445232167,0.26334011822315295,-0.16300012438807726,0.16848515137883543
"Neville Gill Close, Wandsworth",684,51.45475251,-0.195197203,88.0,Clapham Junction_diatance,2031.0,Battersea Park Sun Gate_diatance,3152.0,Wandsworth Riverside Quarter Pier_diatance,1021.0,7836.0,-0.039661548954262854,-0.0013589633168207653,-0.12081302706543935,0.012926264231172312,-0.13143209017493607,0.1523670713554488
"Osiers Road, Wandsworth",685,51.46067005,-0.198735357,36.0,Clapham Junction_diatance,2013.0,Battersea Park Sun Gate_diatance,2925.0,Wandsworth Riverside Quarter Pier_diatance,329.0,10808.0,-0.03580024346050177,-0.008616205182526562,-0.1228588887324285,0.005143628594758008,-0.13654264845027014,0.15586896371853282
"Beryl Road, Hammersmith",686,51.48814438,-0.222456468,24.0,Clapham Junction_diatance,4474.0,Holland Park Abbotsbury Gate_diatance,1834.0,Putney Pier_diatance,2364.0,13776.0,0.00165606017386516,-0.031972089247857126,-0.1342758411010599,-0.029646828597037222,-0.14992928750521062,0.15580193187004276
"Northfields, Wandsworth",688,51.46095151,-0.20066766,27.0,Clapham Junction_diatance,2138.0,Battersea Park Sun Gate_diatance,3022.0,Wandsworth Riverside Quarter Pier_diatance,317.0,10808.0,-0.036749474399705204,-0.008628192701800347,-0.1221296677762578,0.0018006246394912928,-0.13488766742330083,0.15467175492352853
"Spanish Road, Clapham Junction",689,51.45922541,-0.180884959,22.0,Clapham Junction_diatance,932.0,Battersea Park Sun Gate_diatance,2133.0,Plantation Wharf Pier_diatance,877.0,13436.0,0.012320758488881572,-0.009817527024849913,-0.13598676085735714,0.08842987270884592,-0.16241019508431084,0.16661896432835085
"Stanley Grove, Battersea",690,51.47047503,-0.152130083,21.0,Clapham Junction_diatance,1428.0,Battersea Park Rosery Gate_diatance,873.0,Battersea Power Station Pier_diatance,1555.0,19130.0,0.16557683963192837,-0.04328839278392904,-0.3526521748614276,0.3776190272935112,-0.09721417922126509,0.15710740342026921
"Erin Close, Walham Green",691,51.47946386,-0.195777222,46.0,Clapham Junction_diatance,2433.0,Battersea Park Albert Gate_diatance,2114.0,Chelsea Harbour Pier_diatance,1263.0,8525.0,0.0013494033147979135,-0.042367382759468,-0.14919296651237715,0.0011972553349068869,-0.1802710119928843,0.17662710349561175
"Cadogan Close, Victoria Park",692,51.54211855,-0.028941601,110.0,Stratford International_diatance,1431.0,Victoria Park Cadogan Gate_diatance,17.0,Canary Wharf Pier_diatance,4105.0,4239.0,0.20085487803167845,-0.09615719699545008,-0.154909184146601,0.22436365989738238,-0.1299200131372035,0.10974351100349129
"Felsham Road, Putney",693,51.464786,-0.215618902,43.0,Clapham Junction_diatance,3140.0,Battersea Park Sun Gate_diatance,3797.0,Putney Pier_diatance,284.0,17661.0,-0.037396421789115813,-0.009985092993295844,-0.11755664201737626,-0.013422552950722366,-0.12552742265066785,0.14583472888708876
"Putney Rail Station, Putney",694,51.46071722,-0.216526155,42.0,Clapham Junction_diatance,3229.0,Battersea Park Sun Gate_diatance,4013.0,Putney Pier_diatance,741.0,10165.0,-0.042318935621848255,-0.006162026805674393,-0.11557147490742957,-0.012793177450983101,-0.12175601438286356,0.14307574789865102
"Islington Green, Angel",695,51.53638435,-0.102757578,122.0,Kings Cross_diatance,1488.0,Lincoln's Inn Fields South_distance,2486.0,Blackfriars Pier_diatance,2868.0,11849.0,-0.17809463665126998,0.05702100056968018,0.05049339385940641,-0.04470846274111583,-0.010730633995893865,0.0663598093649128
"Charing Cross Hospital, Hammersmith",696,51.48728535,-0.217995921,28.0,Clapham Junction_diatance,4170.0,Holland Park Abbotsbury Gate_diatance,1734.0,Putney Pier_diatance,2225.0,14008.0,0.0025079834786937314,-0.03375781242771922,-0.13637118722223324,-0.0278405360118301,-0.15331743231978806,0.15869846513287345
"Charlotte Terrace, Angel",697,51.53639219,-0.112721065,19.0,Kings Cross_diatance,856.0,Lincoln's Inn Fields West_distance,2303.0,Blackfriars Pier_diatance,2979.0,22945.0,-0.16388942701201498,0.03865208954272151,0.013872699190851037,-0.014742018872168647,-0.02853482659051838,0.08062105729056993
"Shoreditch Court, Haggerston",698,51.53908372,-0.070329419,26.0,Liverpool Street_diatance,2425.0,Victoria Park St Agnes Gate_diatance,1352.0,Tower Millennium Pier_diatance,3587.0,12794.0,-0.10234372800439626,0.12419666719171499,0.030073016963196822,-0.014578976867180304,-0.02772563856070599,0.024496627830366623
"Belford House, Haggerston",699,51.5366541,-0.07023031,17.0,Liverpool Street_diatance,2174.0,Victoria Park St Agnes Gate_diatance,1312.0,Tower Millennium Pier_diatance,3322.0,17583.0,-0.10271655758442905,0.1367445161274336,0.03654385478417939,-0.02806288168213192,-0.02677915609494116,0.028786960122871266
"Battersea Church Road, Battersea",700,51.47696496,-0.174347066,37.0,Clapham Junction_diatance,1425.0,Battersea Park Albert Gate_diatance,693.0,Chelsea Harbour Pier_diatance,494.0,13238.0,0.06404616505832356,-0.05422071170574078,-0.22351960836502835,0.15697069840604658,-0.2532679476354408,0.18497025761078795
"Vicarage Crescent, Battersea",701,51.47287627,-0.176267008,41.0,Clapham Junction_diatance,1029.0,Battersea Park Sun Gate_diatance,928.0,Chelsea Harbour Pier_diatance,274.0,16518.0,0.06078828322703128,-0.04391678945351446,-0.1843977138265583,0.14501788068725519,-0.22873833292462933,0.18322996363752392
"Durant Street, Bethnal Green",702,51.52868155,-0.065550321,28.0,Liverpool Street_diatance,1600.0,Victoria Park Bonner Gate_diatance,1280.0,Tower Millennium Pier_diatance,2553.0,14358.0,-0.09021930973053664,0.12578612028257027,0.03256861761528314,-0.03052050626814301,-0.02795731456999541,0.020898943934592688
"St. Bride Street, Holborn",703,51.51505991,-0.10534448,12.0,Blackfriars_diatance,418.0,Lincoln's Inn Fields South_distance,753.0,Blackfriars Pier_diatance,580.0,2733.0,-0.24771078953405146,-0.02274306908223055,0.04767414928496267,-0.15611744790241489,0.021424691477987125,0.14210372554324385
"Mexfield Road, East Putney",704,51.45682071,-0.202802098,23.0,Clapham Junction_diatance,2404.0,Battersea Park Sun Gate_diatance,3400.0,Wandsworth Riverside Quarter Pier_diatance,800.0,9364.0,-0.04279680776183497,-0.003569380589346858,-0.11898867087442208,-0.0006156396437135477,-0.12794415701423606,0.14971976602055734
"Upper Richmond Road, Putney",705,51.45971528,-0.212145939,29.0,Clapham Junction_diatance,2945.0,Battersea Park Sun Gate_diatance,3785.0,Putney Pier_diatance,878.0,13285.0,-0.043053147730543966,-0.005533156333619959,-0.11634963025828443,-0.009910880699392105,-0.12310094317665075,0.14498170998003493
"Snowsfields, London Bridge",706,51.50215353,-0.083632928,63.0,London Bridge_diatance,364.0,Geraldine Mary Harmsworth Park East_diatance,1694.0,London Bridge City Pier_diatance,535.0,12007.0,-0.1832913649520973,0.11804302400467954,0.08133326483671713,-0.20116603794418828,0.027981152412307423,0.08565452150822944
"Barons Court Station, West Kensington",707,51.49021762,-0.215087092,29.0,Paddington_diatance,3990.0,Holland Park Abbotsbury Gate_diatance,1351.0,Putney Pier_diatance,2544.0,9332.0,0.010672413362597643,-0.03917008408137598,-0.1423600847741101,-0.029680417242655768,-0.16123593610578787,0.16259828353520947
"Disraeli Road, Putney",708,51.46161068,-0.21614583,30.0,Clapham Junction_diatance,3191.0,Battersea Park Sun Gate_diatance,3951.0,Putney Pier_diatance,639.0,10165.0,-0.0412484131017175,-0.006994752344073891,-0.11604773471296527,-0.012812368221102217,-0.12267916792507158,0.1438002229626186
"Montserrat Road , Putney",709,51.46321128,-0.215550761,12.0,Clapham Junction_diatance,3138.0,Battersea Park Sun Gate_diatance,3848.0,Putney Pier_diatance,459.0,10165.0,-0.03927430719746789,-0.008530225622453454,-0.11691142584801101,-0.012915104704608056,-0.12432818511857992,0.145057543221069
"Albert Bridge Road, Battersea Park",710,51.47439218,-0.163347594,104.0,Clapham Junction_diatance,1211.0,Battersea Park Sun Gate_diatance,64.0,Cadogan Pier_diatance,962.0,17722.0,0.11006387113743961,-0.052363758265598755,-0.30760445808445175,0.2732077115035859,-0.18969299457915662,0.17313305054960132
"Everington Street, Fulham",711,51.48335692,-0.216305546,29.0,Clapham Junction_diatance,3820.0,Holland Park Abbotsbury Gate_diatance,2077.0,Putney Pier_diatance,1782.0,14289.0,-0.0030632237649433087,-0.030648851440183675,-0.13517208783432447,-0.024231082586972735,-0.15288064111587416,0.159264562246139
"Mile End Stadium, Mile End",712,51.51854104,-0.034903714,48.0,Fenchurch Street_diatance,3106.0,Mile End Park Football Pitch_diatance,17.0,Canary Wharf Pier_diatance,1543.0,10078.0,0.15784130374655592,-0.03379294166468085,-0.09200243631652258,0.19840671903069731,-0.1197643168027112,0.10583599867409788
"Hawley Crescent, Camden Town",713,51.54100708,-0.14326094,23.0,Euston_diatance,1497.0,The Regent's Park St. Mark's Gate_distance,797.0,Embankment Pier_diatance,4077.0,12410.0,-0.13599661296019583,0.09052222704461416,-0.23778634445012223,0.059997039155854213,-0.1524575885857826,0.17933121212558292
"Stewart's Road, Wandsworth Road",714,51.47311696,-0.137235175,25.0,Vauxhall_diatance,1734.0,Battersea Park Rosery Gate_diatance,991.0,Battersea Power Station Pier_diatance,1344.0,4849.0,0.15273206005197443,-0.025302335370748764,-0.2845046946235493,0.32047973909679045,-0.07242057026244172,0.13842904368661352
"Aylward Street, Stepney",715,51.51563007,-0.049067243,43.0,Fenchurch Street_diatance,2077.0,Mile End Park Football Pitch_diatance,1042.0,Nelson Dock Pier_diatance,1725.0,20801.0,0.055506873359060724,0.0017724719639618234,-0.0600016960006369,0.10312560676653643,-0.07781694728166781,0.09636013825286442
"Dunston Road , Haggerston",717,51.53658514,-0.075885686,86.0,Liverpool Street_diatance,2054.0,Victoria Park St Agnes Gate_diatance,1703.0,Tower Millennium Pier_diatance,3266.0,22367.0,-0.11227794340334112,0.1720110338193786,0.054514682646076444,-0.05918831539450415,-0.023379384012550773,0.08944070341180957
"Ada Street, Hackney Central",718,51.53571683,-0.060291813,44.0,Liverpool Street_diatance,2429.0,Victoria Park St Agnes Gate_diatance,629.0,Tower Millennium Pier_diatance,3415.0,11312.0,-0.017591295345191854,-0.06888733500137495,-0.09134884168508808,0.0999090340050672,-0.03268031414683664,0.09282354433873785
"Victoria Park Road, Hackney Central",719,51.53642464,-0.054162264,60.0,Liverpool Street_diatance,2767.0,Victoria Park St Agnes Gate_diatance,201.0,Tower Bridge Quay_diatance,3641.0,14210.0,0.054309352528268184,-0.11869109816387319,-0.14626109546217106,0.1414169053601775,-0.053948669312891474,0.10783203212860097
"Star Road, West Kensington",720,51.48724429,-0.205279052,38.0,Clapham Junction_diatance,3510.0,Holland Park Abbotsbury Gate_diatance,1502.0,Chelsea Harbour Pier_diatance,2297.0,11069.0,0.012360326056288569,-0.04441128546616814,-0.1511246429514362,-0.021872622763968348,-0.17583193083111182,0.1712885297697775
"Wendon Street, Old Ford",721,51.53603947,-0.026262677,36.0,Stratford International_diatance,1557.0,Victoria Park Lockhouse Gate_diatance,357.0,Canary Wharf Pier_diatance,3434.0,7528.0,0.2062636929843809,-0.0780965285023806,-0.1362938164192194,0.22973004342047781,-0.1355901989504994,0.10858300325681425
"Finnis Street, Bethnal Green",722,51.52458353,-0.058631453,17.0,Liverpool Street_diatance,1746.0,Victoria Park Bonner Gate_diatance,1220.0,Tower Bridge Quay_diatance,2312.0,19701.0,-0.030497952638511374,0.0312548575611159,-0.030466110283104815,0.0369587108725438,-0.042211858335374046,0.07421319266766822
"Stephendale Road, Sands End",723,51.46822047,-0.190346493,41.0,Clapham Junction_diatance,1452.0,Battersea Park Sun Gate_diatance,2018.0,Plantation Wharf Pier_diatance,561.0,14705.0,-0.012006812039422197,-0.02478091453277229,-0.13685019607348156,0.02801452083886698,-0.16713298382199954,0.17160215351312946
"Alma Road, Wandsworth",724,51.45799126,-0.184806157,16.0,Clapham Junction_diatance,1232.0,Battersea Park Sun Gate_diatance,2405.0,Plantation Wharf Pier_diatance,1021.0,13436.0,-0.008930683084789323,-0.00828265178720423,-0.13052097175464702,0.05723411315045442,-0.15368654098854403,0.16366737936200235
"Walworth Square, Walworth",725,51.491327,-0.096518684,89.0,Waterloo East_diatance,1703.0,Geraldine Mary Harmsworth Park East_diatance,842.0,London Bridge City Pier_diatance,1920.0,15196.0,-0.22912794552129565,0.10863667605952969,0.06469788735623418,-0.28337187808493036,0.025451610654428518,0.10123019721648677
"Alfreda Street, Battersea Park",726,51.47505096,-0.150908371,45.0,Clapham Junction_diatance,1791.0,Battersea Park Rosery Gate_diatance,361.0,Battersea Power Station Pier_diatance,1044.0,14638.0,0.14218159259121335,-0.056705511955717186,-0.40490586670860784,0.3856255851112955,-0.09567126765863895,0.15776403718770396
"Chesilton Road, Fulham",727,51.47569809,-0.20587627,39.0,Clapham Junction_diatance,2766.0,Holland Park Abbotsbury Gate_diatance,2786.0,Putney Pier_diatance,1140.0,19590.0,-0.014858265308875863,-0.026898910816746686,-0.13209889324599863,-0.011221939063453867,-0.15097805386480545,0.16239389169512602
"Putney Bridge Road, East Putney",728,51.46199911,-0.206240805,24.0,Clapham Junction_diatance,2504.0,Battersea Park Sun Gate_diatance,3306.0,Wandsworth Riverside Quarter Pier_diatance,530.0,10808.0,-0.03810375418029596,-0.008867742782171076,-0.1201638305254947,-0.005494699795429233,-0.13068669587499682,0.15120946632887836
"St. Peter's Terrace, Fulham",729,51.47893931,-0.208485293,66.0,Clapham Junction_diatance,3100.0,Holland Park Abbotsbury Gate_diatance,2435.0,Putney Pier_diatance,1376.0,20095.0,-0.009040266417854097,-0.029875625073274778,-0.1345391951200769,-0.016080606584302094,-0.1537048345409158,0.1625548867086643
"Bridge Avenue, Hammersmith",730,51.49208492,-0.229116862,76.0,Paddington_diatance,4561.0,Holland Park Abbotsbury Gate_diatance,1906.0,Putney Pier_diatance,2911.0,11691.0,0.0056545498527328835,-0.03220146321520532,-0.13454770420302403,-0.03360880595308057,-0.1497284211605983,0.15365673645787986
"Michael Road, Walham Green",731,51.47727637,-0.189210466,20.0,Clapham Junction_diatance,1941.0,Battersea Park Albert Gate_diatance,1679.0,Chelsea Harbour Pier_diatance,747.0,9256.0,0.006702423878068312,-0.04581264113889174,-0.1570043838502303,0.026185156136181744,-0.198245356994375,0.182315432856973
"Duke Street Hill, London Bridge",732,51.50630441,-0.087262995,140.0,London Bridge_diatance,187.0,Geraldine Mary Harmsworth Park East_diatance,1731.0,London Bridge City Pier_diatance,194.0,9193.0,-0.19494252170605997,0.09914218114717877,0.08105871180673643,-0.19515743869763547,0.031026289930252655,0.09200884694720639
"Park Lane, Mayfair",733,51.50542628,-0.150817316,49.0,Victoria_diatance,1066.0,Hyde Park Queen Elizabeth Gate_diatance,182.0,Westminster Pier_diatance,1959.0,4530.0,-0.6059491751972652,0.07913126533141879,-1.1438210066887085,-0.012981107874218158,-0.16880057062522566,0.16436872714060224
"Plough Terrace, Clapham Junction",734,51.46230566,-0.175407201,27.0,Clapham Junction_diatance,424.0,Battersea Park Sun Gate_diatance,1639.0,Plantation Wharf Pier_diatance,720.0,17564.0,0.054707957722577465,-0.015826062592005485,-0.15461055864049197,0.14307208041347935,-0.1816657926379226,0.1724537304152978
"Grant Road East, Clapham Junction",735,51.46489445,-0.17302926,23.0,Clapham Junction_diatance,197.0,Battersea Park Sun Gate_diatance,1307.0,Plantation Wharf Pier_diatance,696.0,15671.0,0.07524647604370006,-0.02196959475782169,-0.17043797587681805,0.16966455295786537,-0.19323624217935984,0.17518497737511524
"Queensdale Road, Shepherd's Bush",736,51.50659035,-0.216104479,34.0,Paddington_diatance,2954.0,Holland Park Abbotsbury Gate_diatance,987.0,Cadogan Pier_diatance,4340.0,26574.0,0.04438726970370695,-0.0553930057707852,-0.16208740840338276,-0.04781454779971661,-0.17994082167385056,0.16706109795096807
"Fulham Broadway, Walham Green",737,51.47993289,-0.19411695,54.0,Clapham Junction_diatance,2388.0,Battersea Park Albert Gate_diatance,1999.0,Chelsea Harbour Pier_diatance,1191.0,8525.0,0.004421234493430809,-0.045449849396321206,-0.15334164565646138,0.004773922152248675,-0.18712123572319647,0.17903783040522767
"Imperial Road, Sands End",738,51.47514228,-0.187278987,33.0,Clapham Junction_diatance,1676.0,Battersea Park Albert Gate_diatance,1603.0,Chelsea Harbour Pier_diatance,536.0,13970.0,0.007102162945490489,-0.04304113344092393,-0.15321528028497342,0.041202567399141785,-0.19574611983911802,0.18172862276528004
"Hortensia Road, West Brompton",739,51.48176572,-0.185273723,36.0,Clapham Junction_diatance,2192.0,Battersea Park Albert Gate_diatance,1408.0,Chelsea Harbour Pier_diatance,939.0,20541.0,0.022197619701455135,-0.06325272122469515,-0.184587347063792,0.042796915972768364,-0.23280969153508557,0.18929555432411038
"Sirdar Road, Avondale",740,51.51092871,-0.214594781,7.0,Paddington_diatance,2697.0,Holland Park Abbotsbury Gate_diatance,1299.0,Cadogan Pier_diatance,4572.0,11353.0,0.05489769130009846,-0.061060244611245505,-0.17006558814474518,-0.05371596581510715,-0.18573745630641728,0.16877284054309852
"Freston Road, Avondale",741,51.5129814,-0.219486603,29.0,Paddington_diatance,2982.0,Holland Park Abbotsbury Gate_diatance,1674.0,Cadogan Pier_diatance,4976.0,9666.0,0.053367261398240114,-0.05761017623872324,-0.16359947536446506,-0.05452038194133568,-0.1795541965810897,0.16524135112987573
"Blenheim Crescent, Ladbroke Grove",742,51.51510818,-0.208565479,48.0,Paddington_diatance,2202.0,Holland Park Duchess of Bedford_diatance,1508.0,Cadogan Pier_diatance,4627.0,15283.0,0.0662820362906691,-0.07013704490788356,-0.19424317247280995,-0.06086745139191264,-0.20163180511205628,0.17445300258556418
"Oxford Road, Putney",743,51.46079243,-0.212607684,8.0,Clapham Junction_diatance,2958.0,Battersea Park Sun Gate_diatance,3762.0,Putney Pier_diatance,754.0,12203.0,-0.04148720870578509,-0.006668931406124661,-0.11695280577468474,-0.010467573596381818,-0.1243334254630056,0.14571164597833197
"Ingrave Street, Clapham Junction",744,51.46745485,-0.172293499,31.0,Clapham Junction_diatance,367.0,Battersea Park Sun Gate_diatance,1042.0,Plantation Wharf Pier_diatance,706.0,18408.0,0.08317847612934086,-0.028389174873512613,-0.1826817810875739,0.18141779853013368,-0.20367063149580117,0.1772002432381293
"Upcerne Road, West Chelsea",745,51.47816972,-0.18243547,28.0,Clapham Junction_diatance,1747.0,Battersea Park Albert Gate_diatance,1200.0,Chelsea Harbour Pier_diatance,494.0,11508.0,0.029366567643133612,-0.056772021397893974,-0.17799803355842955,0.07723393797974872,-0.23094316633559256,0.18788001268221455
"Lots Road, West Chelsea",746,51.4795738,-0.17903854,17.0,Clapham Junction_diatance,1793.0,Battersea Park Albert Gate_diatance,955.0,Chelsea Harbour Pier_diatance,615.0,11508.0,0.04119267202370344,-0.061681888044733034,-0.2070763800405787,0.10317412096078883,-0.2565074859187217,0.18886487318601222
"Ormonde Gate, Chelsea",747,51.48796408,-0.161765173,56.0,Victoria_diatance,1517.0,Battersea Park Albert Gate_diatance,964.0,Cadogan Pier_diatance,653.0,3956.0,-0.13304789827714386,-0.024465301613155094,-0.6027104311718682,0.13798092509345855,-0.22559116708070934,0.1720845139583232
